line,sentiment,n,paragraph
494,surprise,1,3
497,anticipation,1,3
497,fear,1,3
497,joy,1,3
497,sadness,1,3
497,trust,1,3
498,anger,1,3
498,fear,1,3
498,sadness,1,3
500,joy,1,3
500,sadness,1,3
517,anticipation,1,3
517,joy,1,3
517,trust,1,3
519,joy,1,3
519,surprise,1,3
519,trust,1,3
532,sadness,1,3
534,anticipation,1,3
534,fear,1,3
535,anticipation,1,3
540,joy,1,3
540,sadness,1,3
543,fear,1,3
543,sadness,1,3
549,joy,1,3
549,sadness,1,3
554,anger,1,3
554,anticipation,2,3
554,fear,1,3
556,disgust,1,3
556,fear,1,3
557,anger,2,3
557,fear,2,3
561,anticipation,1,3
561,fear,1,3
561,sadness,1,3
586,anger,1,3
602,anger,1,4
609,anticipation,1,4
609,joy,1,4
609,trust,1,4
611,anger,1,4
611,disgust,1,4
614,disgust,1,4
617,disgust,1,4
617,surprise,1,4
618,disgust,1,4
632,sadness,1,4
633,anticipation,1,4
633,joy,1,4
633,trust,1,4
644,sadness,1,4
649,anticipation,1,4
684,sadness,1,4
702,joy,1,4
702,trust,1,4
704,anticipation,1,4
704,sadness,1,4
706,anticipation,1,4
706,joy,1,4
706,surprise,1,4
706,trust,1,4
720,joy,1,4
722,joy,1,4
722,surprise,1,4
722,trust,1,4
723,anticipation,1,4
723,disgust,1,4
724,anger,1,4
724,disgust,1,4
734,anger,1,4
743,fear,1,4
743,sadness,1,4
754,fear,1,4
754,sadness,1,4
759,fear,1,4
759,sadness,1,4
764,anger,1,4
764,anticipation,2,4
764,disgust,1,4
764,fear,1,4
764,joy,2,4
764,surprise,1,4
764,trust,2,4
771,fear,1,4
772,joy,1,4
772,surprise,1,4
772,trust,1,4
779,anger,1,4
779,fear,1,4
794,sadness,1,4
802,anticipation,1,5
802,trust,1,5
805,anticipation,1,5
805,joy,1,5
805,sadness,1,5
805,trust,1,5
808,anticipation,1,5
808,joy,1,5
808,sadness,1,5
808,trust,1,5
809,anticipation,1,5
809,sadness,1,5
811,anger,1,5
811,anticipation,1,5
811,disgust,1,5
811,fear,1,5
811,joy,1,5
811,trust,1,5
819,joy,1,5
819,trust,1,5
821,joy,1,5
821,surprise,1,5
821,trust,1,5
831,joy,1,5
831,sadness,1,5
841,joy,1,5
841,sadness,1,5
856,anticipation,1,5
857,fear,1,5
864,anticipation,1,5
867,anticipation,1,5
867,fear,1,5
867,joy,1,5
867,surprise,1,5
867,trust,1,5
883,sadness,1,5
884,sadness,1,5
892,anticipation,1,5
899,joy,1,5
899,surprise,1,5
899,trust,1,5
903,anticipation,1,5
903,joy,1,5
903,surprise,1,5
930,fear,1,5
933,anger,1,5
933,disgust,1,5
933,fear,1,5
933,surprise,1,5
939,anticipation,1,5
961,trust,1,5
962,anticipation,1,5
962,joy,1,5
962,trust,1,5
963,fear,2,5
963,joy,1,5
963,sadness,2,5
964,sadness,1,5
965,joy,1,5
965,trust,1,5
968,sadness,1,5
971,anticipation,1,5
972,anticipation,1,5
972,joy,1,5
972,trust,1,5
975,anger,1,5
975,disgust,1,5
975,fear,1,5
975,sadness,1,5
975,surprise,1,5
977,anger,1,5
977,fear,1,5
977,sadness,1,5
980,fear,1,5
983,anticipation,1,5
983,joy,1,5
983,trust,1,5
990,anticipation,1,5
990,surprise,1,5
991,anticipation,1,5
991,joy,1,5
991,surprise,2,5
991,trust,1,5
1002,anticipation,1,6
1002,fear,1,6
1002,joy,1,6
1002,surprise,2,6
1004,surprise,1,6
1009,fear,1,6
1009,surprise,1,6
1018,joy,1,6
1020,anger,1,6
1020,fear,1,6
1020,sadness,1,6
1022,anger,1,6
1022,disgust,1,6
1022,sadness,1,6
1029,anger,1,6
1029,fear,1,6
1029,sadness,1,6
1029,surprise,1,6
1034,trust,1,6
1035,anger,1,6
1035,trust,1,6
1036,anger,1,6
1036,disgust,1,6
1036,fear,1,6
1036,surprise,1,6
1039,anticipation,1,6
1048,surprise,1,6
1052,anticipation,1,6
1065,anticipation,1,6
1072,anger,1,6
1072,anticipation,1,6
1072,disgust,1,6
1072,fear,1,6
1072,sadness,2,6
1078,anticipation,2,6
1083,anger,1,6
1088,anger,1,6
1105,anticipation,1,6
1106,anger,1,6
1106,fear,1,6
1106,joy,1,6
1106,sadness,1,6
1106,surprise,1,6
1108,joy,1,6
1108,surprise,1,6
1108,trust,1,6
1111,anticipation,1,6
1111,disgust,1,6
1111,joy,1,6
1111,surprise,1,6
1111,trust,1,6
1116,fear,1,6
1116,surprise,1,6
1119,disgust,1,6
1119,joy,1,6
1119,sadness,1,6
1119,surprise,1,6
1119,trust,1,6
1121,anticipation,1,6
1144,anticipation,1,6
1145,sadness,1,6
1151,anticipation,1,6
1152,anger,1,6
1152,fear,1,6
1155,disgust,1,6
1157,disgust,1,6
1157,fear,1,6
1162,anger,1,6
1162,disgust,1,6
1162,sadness,1,6
1162,surprise,1,6
1185,anticipation,1,6
1185,joy,1,6
1191,anger,1,6
1191,disgust,1,6
1191,fear,1,6
1202,anticipation,1,7
1202,fear,1,7
1206,anticipation,1,7
1206,disgust,1,7
1206,fear,1,7
1206,joy,1,7
1206,sadness,1,7
1206,surprise,1,7
1206,trust,1,7
1208,trust,1,7
1209,disgust,1,7
1213,trust,1,7
1215,anger,1,7
1215,disgust,2,7
1215,fear,1,7
1215,sadness,1,7
1220,disgust,1,7
1220,fear,1,7
1220,sadness,1,7
1232,anticipation,1,7
1232,joy,1,7
1232,sadness,1,7
1232,trust,1,7
1236,joy,1,7
1238,joy,1,7
1238,trust,1,7
1241,anger,1,7
1241,disgust,1,7
1247,joy,1,7
1247,trust,1,7
1255,anger,1,7
1255,disgust,1,7
1255,fear,1,7
1255,sadness,1,7
1261,anticipation,1,7
1261,joy,1,7
1261,surprise,1,7
1261,trust,1,7
1267,anger,1,7
1267,sadness,1,7
1270,disgust,1,7
1270,sadness,1,7
1273,anger,1,7
1273,sadness,1,7
1279,anticipation,1,7
1279,joy,1,7
1279,trust,1,7
1290,trust,1,7
1296,fear,1,7
1296,sadness,1,7
1310,anticipation,1,7
1310,joy,1,7
1310,surprise,1,7
1321,anticipation,1,7
1321,fear,1,7
1324,trust,1,7
1326,anger,1,7
1326,fear,1,7
1326,sadness,1,7
1345,joy,1,7
1345,sadness,1,7
1346,anticipation,1,7
1346,fear,1,7
1348,anger,1,7
1348,disgust,1,7
1348,joy,1,7
1357,anticipation,1,7
1357,joy,1,7
1357,trust,1,7
1358,trust,1,7
1359,sadness,1,7
1367,anticipation,1,7
1374,joy,1,7
1374,sadness,1,7
1377,anticipation,1,7
1377,fear,1,7
1379,fear,1,7
1383,anger,1,7
1383,anticipation,2,7
1383,fear,1,7
1383,joy,1,7
1383,surprise,1,7
1383,trust,1,7
1386,anticipation,1,7
1386,fear,1,7
1393,anticipation,1,7
1393,joy,1,7
1393,surprise,1,7
1393,trust,1,7
1394,anticipation,1,7
1394,joy,1,7
1394,trust,1,7
1396,joy,2,7
1396,sadness,1,7
1397,disgust,1,7
1397,sadness,1,7
1402,trust,1,8
1407,anticipation,1,8
1407,joy,1,8
1407,trust,1,8
1408,trust,1,8
1414,trust,1,8
1415,joy,1,8
1415,trust,1,8
1421,joy,1,8
1426,joy,1,8
1426,surprise,1,8
1426,trust,1,8
1428,trust,1,8
1429,joy,1,8
1432,trust,1,8
1437,fear,1,8
1437,surprise,1,8
1438,surprise,1,8
1441,joy,1,8
1441,surprise,1,8
1441,trust,1,8
1448,anticipation,1,8
1449,anger,1,8
1449,anticipation,1,8
1449,fear,1,8
1449,joy,2,8
1449,surprise,1,8
1449,trust,2,8
1460,trust,1,8
1461,anticipation,1,8
1461,joy,1,8
1461,sadness,1,8
1461,surprise,1,8
1462,anticipation,1,8
1462,joy,1,8
1462,surprise,1,8
1462,trust,1,8
1465,joy,1,8
1465,surprise,1,8
1465,trust,1,8
1469,anticipation,1,8
1470,joy,1,8
1470,surprise,1,8
1470,trust,1,8
1472,joy,1,8
1472,trust,1,8
1474,anticipation,1,8
1474,joy,1,8
1480,anticipation,1,8
1480,fear,1,8
1480,joy,1,8
1480,surprise,1,8
1480,trust,1,8
1484,anticipation,1,8
1491,anticipation,1,8
1491,fear,1,8
1491,surprise,1,8
1492,joy,1,8
1492,surprise,1,8
1492,trust,1,8
