"","line","sentiment","n","paragraph"
"1004",1553,"anticipation",1,11
"1005",1553,"joy",1,11
"1006",1553,"trust",1,11
"1007",1557,"surprise",1,11
"1008",1559,"anger",2,11
"1009",1560,"anticipation",1,11
"1010",1567,"anger",1,11
"1011",1567,"fear",1,11
"1012",1568,"surprise",1,11
"1013",1571,"anticipation",1,11
"1014",1571,"joy",1,11
"1015",1571,"trust",1,11
"1016",1573,"anger",1,11
"1017",1579,"anger",1,11
"1018",1579,"fear",1,11
"1019",1581,"fear",1,11
"1020",1584,"anger",2,11
"1021",1584,"fear",1,11
"1022",1585,"disgust",1,11
"1023",1586,"anger",1,11
"1024",1586,"fear",1,11
"1025",1592,"trust",1,11
"1026",1593,"anticipation",1,11
"1027",1593,"fear",1,11
"1028",1593,"sadness",1,11
"1029",1596,"anger",1,11
"1030",1596,"fear",1,11
"1031",1598,"anger",1,11
"1032",1598,"fear",1,11
"1033",1602,"joy",1,11
"1034",1602,"trust",1,11
"1035",1603,"surprise",1,11
"1036",1604,"anticipation",1,11
"1037",1609,"anger",1,12
"1038",1609,"fear",1,12
"1039",1610,"anger",1,12
"1040",1610,"disgust",1,12
"1041",1611,"anger",1,12
"1042",1611,"disgust",1,12
"1043",1611,"fear",1,12
"1044",1611,"sadness",1,12
"1045",1615,"anger",1,12
"1046",1615,"fear",1,12
"1047",1616,"anger",1,12
"1048",1616,"disgust",1,12
"1049",1616,"fear",1,12
"1050",1616,"joy",1,12
"1051",1616,"sadness",1,12
"1052",1616,"surprise",1,12
"1053",1621,"trust",1,12
"1054",1623,"anticipation",1,12
"1055",1623,"trust",1,12
"1056",1624,"anger",1,12
"1057",1624,"fear",1,12
"1058",1627,"anger",1,12
"1059",1627,"fear",1,12
"1060",1629,"anger",1,12
"1061",1629,"fear",1,12
"1062",1633,"sadness",1,12
"1063",1634,"joy",1,12
"1064",1634,"trust",2,12
"1065",1637,"anger",1,12
"1066",1637,"anticipation",1,12
"1067",1637,"disgust",1,12
"1068",1637,"fear",1,12
"1069",1637,"sadness",1,12
"1070",1637,"surprise",1,12
"1071",1642,"anticipation",2,12
"1072",1642,"fear",1,12
"1073",1642,"trust",1,12
"1074",1649,"anger",1,12
"1075",1649,"fear",2,12
"1076",1658,"anticipation",1,12
"1077",1658,"joy",1,12
"1078",1658,"surprise",1,12
"1079",1658,"trust",1,12
"1080",1659,"anger",2,12
"1081",1659,"fear",1,12
"1082",1659,"sadness",1,12
"1083",1659,"trust",1,12
"1084",1662,"joy",1,12
"1085",1662,"surprise",1,12
"1086",1662,"trust",1,12
"1087",1663,"joy",1,12
"1088",1663,"surprise",1,12
"1089",1663,"trust",1,12
"1090",1664,"anger",1,12
"1091",1664,"anticipation",1,12
"1092",1664,"disgust",1,12
"1093",1664,"fear",2,12
"1094",1664,"joy",1,12
"1095",1664,"sadness",1,12
"1096",1664,"surprise",1,12
"1097",1664,"trust",1,12
"1098",1665,"anger",1,12
"1099",1665,"disgust",1,12
"1100",1665,"fear",1,12
"1101",1665,"sadness",1,12
"1102",1665,"surprise",1,12
"1103",1669,"anger",1,12
"1104",1669,"fear",1,12
"1105",1669,"surprise",1,12
"1106",1670,"anger",1,12
"1107",1670,"fear",1,12
"1108",1672,"anticipation",2,12
"1109",1672,"joy",1,12
"1110",1672,"trust",1,12
"1111",1680,"anger",1,12
"1112",1680,"disgust",1,12
"1113",1680,"fear",1,12
"1114",1680,"sadness",1,12
"1115",1682,"anger",1,12
"1116",1682,"fear",1,12
"1117",1686,"anger",1,12
"1118",1686,"sadness",1,12
"1119",1687,"anger",1,12
"1120",1687,"fear",1,12
"1121",1688,"anger",1,12
"1122",1688,"fear",1,12
"1123",1693,"anticipation",1,12
"1124",1693,"disgust",1,12
"1125",1693,"joy",1,12
"1126",1693,"surprise",1,12
"1127",1693,"trust",1,12
"1128",1695,"anticipation",1,12
"1129",1698,"anger",1,12
"1130",1698,"fear",1,12
"1131",1703,"anger",1,12
"1132",1703,"fear",1,12
"1133",1704,"anger",1,12
"1134",1704,"fear",1,12
"1135",1706,"fear",1,12
"1136",1711,"sadness",1,12
"1137",1713,"disgust",1,12
"1138",1713,"fear",1,12
"1139",1713,"sadness",2,12
"1140",1714,"anticipation",1,12
"1141",1726,"anger",2,12
"1142",1726,"fear",1,12
"1143",1727,"anger",2,12
"1144",1727,"disgust",1,12
"1145",1727,"fear",1,12
"1146",1727,"sadness",1,12
"1147",1729,"anger",1,12
"1148",1729,"fear",1,12
"1149",1733,"anticipation",1,12
"1150",1733,"fear",1,12
"1151",1734,"anger",2,12
"1152",1734,"fear",2,12
"1153",1735,"disgust",1,12
"1154",1737,"joy",1,12
"1155",1737,"trust",1,12
"1156",1738,"anger",1,12
"1157",1739,"anger",1,12
"1158",1739,"disgust",1,12
"1159",1739,"fear",2,12
"1160",1739,"sadness",1,12
"1161",1741,"anger",1,12
"1162",1741,"fear",1,12
"1163",1743,"sadness",1,12
"1164",1744,"fear",1,12
"1165",1746,"anticipation",1,12
"1166",1746,"joy",1,12
"1167",1746,"surprise",1,12
"1168",1746,"trust",1,12
"1169",1747,"anger",1,12
"1170",1752,"disgust",1,13
"1171",1752,"fear",1,13
"1172",1752,"sadness",2,13
"1173",1752,"surprise",1,13
"1174",1755,"sadness",1,13
"1175",1762,"joy",1,13
"1176",1762,"trust",1,13
"1177",1764,"anticipation",1,13
"1178",1764,"surprise",1,13
"1179",1770,"anticipation",1,13
"1180",1772,"disgust",1,13
"1181",1775,"anticipation",1,13
"1182",1775,"joy",1,13
"1183",1775,"sadness",1,13
"1184",1775,"surprise",2,13
"1185",1775,"trust",1,13
"1186",1781,"trust",1,13
"1187",1786,"anticipation",1,13
"1188",1786,"fear",1,13
"1189",1786,"sadness",1,13
"1190",1790,"anticipation",2,13
"1191",1790,"joy",1,13
"1192",1790,"sadness",1,13
"1193",1790,"surprise",1,13
"1194",1790,"trust",1,13
"1195",1792,"anticipation",1,13
"1196",1792,"fear",1,13
"1197",1796,"anticipation",1,13
"1198",1796,"fear",1,13
"1199",1796,"joy",1,13
"1200",1797,"joy",1,13
"1201",1797,"trust",1,13
"1202",1803,"surprise",1,13
"1203",1804,"joy",1,13
"1204",1807,"joy",1,13
"1205",1808,"surprise",1,13
"1206",1814,"trust",1,13
"1207",1819,"sadness",1,13
"1208",1822,"anticipation",1,13
"1209",1822,"joy",1,13
"1210",1822,"surprise",1,13
"1211",1822,"trust",1,13
"1212",1829,"anger",1,13
"1213",1831,"anticipation",1,13
"1214",1837,"anticipation",1,13
"1215",1837,"joy",1,13
"1216",1837,"surprise",1,13
"1217",1837,"trust",1,13
"1218",1840,"anticipation",1,13
"1219",1846,"anger",1,13
"1220",1846,"disgust",1,13
"1221",1853,"joy",1,13
"1222",1853,"sadness",1,13
"1223",1854,"sadness",1,13
"1224",1855,"joy",1,13
"1225",1861,"joy",1,13
"1226",1863,"anger",1,13
"1227",1863,"anticipation",1,13
"1228",1863,"fear",1,13
"1229",1863,"sadness",1,13
"1230",1870,"anticipation",2,13
"1231",1870,"joy",1,13
"1232",1870,"surprise",1,13
"1233",1875,"joy",1,13
"1234",1884,"joy",1,13
"1235",1884,"sadness",1,13
"1236",1886,"joy",1,13
"1237",1886,"sadness",1,13
"1238",1889,"anger",1,13
"1239",1889,"disgust",1,13
"1240",1889,"fear",1,13
"1241",1889,"sadness",1,13
"1242",1889,"surprise",1,13
"1243",1890,"disgust",1,13
"1244",1890,"fear",1,13
"1245",1892,"anticipation",1,13
"1246",1894,"fear",1,13
"1247",1898,"surprise",1,14
"1248",1905,"surprise",1,14
"1249",1906,"anger",1,14
"1250",1906,"disgust",1,14
"1251",1906,"fear",1,14
"1252",1906,"sadness",1,14
"1253",1909,"fear",1,14
"1254",1909,"sadness",1,14
"1255",1915,"disgust",1,14
"1256",1928,"joy",1,14
"1257",1930,"anticipation",1,14
"1258",1930,"joy",1,14
"1259",1930,"surprise",1,14
"1260",1930,"trust",1,14
"1261",1933,"anger",1,14
"1262",1933,"anticipation",1,14
"1263",1933,"fear",1,14
"1264",1933,"surprise",1,14
"1265",1933,"trust",1,14
"1266",1946,"sadness",1,14
"1267",1949,"sadness",1,14
"1268",1950,"trust",1,14
"1269",1953,"anger",1,14
"1270",1954,"trust",1,14
"1271",1955,"joy",1,14
"1272",1962,"anticipation",1,14
"1273",1962,"joy",2,14
"1274",1962,"sadness",1,14
"1275",1962,"trust",2,14
"1276",1964,"anger",1,14
"1277",1964,"anticipation",1,14
"1278",1964,"disgust",1,14
"1279",1964,"fear",1,14
"1280",1964,"sadness",1,14
"1281",1965,"anger",1,14
"1282",1965,"disgust",1,14
"1283",1965,"sadness",1,14
"1284",1969,"anticipation",1,14
"1285",1985,"anticipation",1,14
"1286",1985,"trust",1,14
"1287",1986,"trust",1,14
"1288",1987,"surprise",1,14
"1289",1987,"trust",1,14
"1290",1992,"anticipation",1,14
"1291",1992,"trust",1,14
"1292",1995,"sadness",1,14
"1293",1996,"anticipation",1,14
"1294",1996,"joy",1,14
"1295",1997,"sadness",1,14
"1296",2003,"trust",1,14
"1297",2005,"anticipation",1,14
"1298",2005,"joy",1,14
"1299",2005,"trust",1,14
"1300",2015,"trust",1,14
"1301",2020,"trust",1,14
"1302",2021,"joy",1,14
"1303",2021,"surprise",1,14
"1304",2021,"trust",1,14
"1305",2024,"trust",1,14
"1306",2025,"joy",1,14
"1307",2025,"trust",1,14
"1308",2026,"sadness",1,14
"1309",2030,"anticipation",1,14
"1310",2034,"anger",1,14
"1311",2034,"fear",1,14
"1312",2034,"joy",1,14
"1313",2034,"sadness",1,14
"1314",2034,"surprise",1,14
"1315",2034,"trust",1,14
"1316",2035,"anger",1,14
"1317",2035,"fear",1,14
"1318",2037,"joy",1,14
"1319",2041,"surprise",1,14
"1320",2043,"disgust",1,14
"1321",2048,"surprise",1,15
"1322",2054,"disgust",2,15
"1323",2054,"sadness",1,15
"1324",2056,"fear",1,15
"1325",2065,"anticipation",1,15
"1326",2065,"joy",2,15
"1327",2065,"trust",1,15
"1328",2066,"disgust",1,15
"1329",2066,"trust",1,15
"1330",2068,"anticipation",1,15
"1331",2068,"joy",1,15
"1332",2068,"trust",1,15
"1333",2082,"anger",1,15
"1334",2086,"joy",1,15
"1335",2086,"trust",1,15
"1336",2100,"anticipation",1,15
"1337",2100,"disgust",1,15
"1338",2100,"joy",1,15
"1339",2100,"sadness",1,15
"1340",2100,"surprise",1,15
"1341",2100,"trust",1,15
"1342",2106,"joy",1,15
"1343",2106,"trust",1,15
"1344",2114,"anger",1,15
"1345",2114,"fear",1,15
"1346",2114,"sadness",1,15
"1347",2114,"surprise",1,15
"1348",2114,"trust",1,15
"1349",2118,"anger",1,15
"1350",2118,"anticipation",1,15
"1351",2118,"fear",1,15
"1352",2118,"sadness",1,15
"1353",2118,"surprise",1,15
"1354",2126,"anger",1,15
"1355",2126,"surprise",1,15
"1356",2127,"anticipation",1,15
"1357",2127,"joy",1,15
"1358",2127,"sadness",1,15
"1359",2127,"trust",1,15
"1360",2134,"anticipation",1,15
"1361",2134,"disgust",1,15
"1362",2134,"joy",1,15
"1363",2134,"surprise",1,15
"1364",2134,"trust",1,15
"1365",2137,"sadness",1,15
"1366",2144,"anticipation",1,15
"1367",2144,"fear",1,15
"1368",2146,"anger",1,15
"1369",2146,"disgust",1,15
"1370",2146,"fear",1,15
"1371",2146,"sadness",1,15
"1372",2148,"trust",1,15
"1373",2164,"anticipation",1,15
"1374",2164,"trust",2,15
"1375",2172,"fear",1,15
"1376",2172,"sadness",1,15
"1377",2173,"fear",1,15
"1378",2175,"anticipation",1,15
"1379",2176,"disgust",1,15
"1380",2178,"joy",1,15
"1381",2178,"sadness",1,15
"1382",2178,"trust",1,15
"1383",2179,"anger",1,15
"1384",2179,"fear",1,15
"1385",2180,"trust",1,15
"1386",2183,"disgust",1,15
"1387",2183,"fear",1,15
"1388",2183,"joy",1,15
"1389",2183,"trust",1,15
"1390",2185,"disgust",1,15
"1391",2185,"sadness",1,15
"1392",2189,"anticipation",2,15
"1393",2189,"joy",1,15
"1394",2189,"trust",1,15
"1395",2190,"trust",1,16
"1396",2191,"joy",1,16
"1397",2191,"trust",1,16
"1398",2196,"anger",1,16
"1399",2196,"fear",1,16
"1400",2199,"anger",1,16
"1401",2199,"fear",1,16
"1402",2203,"anger",1,16
"1403",2203,"fear",1,16
"1404",2207,"anger",1,16
"1405",2207,"fear",1,16
"1406",2222,"anticipation",1,16
"1407",2237,"anticipation",1,16
"1408",2237,"trust",1,16
"1409",2239,"sadness",1,16
"1410",2240,"anticipation",1,16
"1411",2240,"fear",1,16
"1412",2246,"anger",1,16
"1413",2246,"joy",1,16
"1414",2246,"surprise",2,16
"1415",2246,"trust",1,16
"1416",2249,"anger",1,16
"1417",2249,"disgust",1,16
"1418",2249,"fear",1,16
"1419",2249,"sadness",1,16
"1420",2250,"anger",1,16
"1421",2250,"disgust",1,16
"1422",2250,"fear",1,16
"1423",2250,"sadness",1,16
"1424",2256,"anticipation",2,16
"1425",2256,"fear",1,16
"1426",2256,"joy",1,16
"1427",2256,"surprise",1,16
"1428",2257,"fear",1,16
"1429",2257,"surprise",1,16
"1430",2260,"fear",1,16
"1431",2261,"anticipation",1,16
"1432",2261,"fear",1,16
"1433",2261,"sadness",1,16
"1434",2268,"joy",1,16
"1435",2268,"trust",1,16
"1436",2269,"anger",2,16
"1437",2269,"disgust",1,16
"1438",2269,"fear",1,16
"1439",2269,"sadness",1,16
"1440",2269,"surprise",1,16
"1441",2270,"anger",1,16
"1442",2270,"fear",1,16
"1443",2272,"fear",2,16
"1444",2273,"anger",1,16
"1445",2273,"disgust",1,16
"1446",2273,"fear",1,16
"1447",2273,"sadness",1,16
"1448",2273,"surprise",1,16
"1449",2274,"disgust",1,16
"1450",2279,"anticipation",1,16
"1451",2279,"joy",1,16
"1452",2279,"trust",1,16
"1453",2281,"anger",1,16
"1454",2281,"fear",1,16
"1455",2281,"sadness",1,16
"1456",2282,"fear",1,16
"1457",2291,"fear",1,16
"1458",2292,"trust",1,16
"1459",2293,"trust",1,16
"1460",2294,"anticipation",1,16
"1461",2294,"fear",1,16
"1462",2296,"anger",1,16
"1463",2297,"joy",1,16
"1464",2297,"trust",1,16
"1465",2301,"anger",1,16
"1466",2301,"disgust",1,16
"1467",2301,"fear",1,16
"1468",2302,"anger",1,16
"1469",2302,"fear",1,16
"1470",2303,"anger",1,16
"1471",2303,"fear",1,16
"1472",2304,"anger",1,16
"1473",2304,"fear",1,16
"1474",2305,"anger",1,16
"1475",2305,"fear",1,16
"1476",2308,"anger",1,16
"1477",2308,"fear",1,16
"1478",2310,"anger",2,16
"1479",2310,"disgust",1,16
"1480",2310,"fear",1,16
"1481",2311,"anger",1,16
"1482",2311,"fear",1,16
"1483",2312,"anger",1,16
"1484",2313,"fear",1,16
"1485",2315,"anger",1,16
"1486",2315,"fear",2,16
"1487",2315,"sadness",1,16
"1488",2316,"sadness",1,16
"1489",2316,"surprise",1,16
"1490",2318,"joy",1,16
"1491",2318,"trust",1,16
"1492",2320,"anger",1,16
"1493",2320,"fear",1,16
"1494",2321,"anger",1,16
"1495",2321,"fear",1,16
"1496",2321,"trust",1,16
"1497",2328,"anger",1,16
"1498",2328,"fear",1,16
"1499",2331,"joy",1,16
"1500",2331,"trust",1,16
"1501",2334,"anger",1,16
"1502",2334,"disgust",1,16
"1503",2334,"fear",1,16
"1504",2334,"sadness",1,16
"1505",2334,"surprise",1,16
"1506",2345,"anger",1,17
"1507",2345,"anticipation",1,17
"1508",2345,"disgust",2,17
"1509",2345,"joy",1,17
"1510",2345,"surprise",1,17
"1511",2345,"trust",1,17
"1512",2346,"anger",2,17
"1513",2346,"anticipation",1,17
"1514",2346,"disgust",1,17
"1515",2346,"fear",1,17
"1516",2346,"joy",1,17
"1517",2346,"surprise",1,17
"1518",2346,"trust",1,17
"1519",2350,"anger",1,17
"1520",2350,"anticipation",1,17
"1521",2350,"disgust",1,17
"1522",2350,"joy",1,17
"1523",2350,"surprise",1,17
"1524",2350,"trust",1,17
"1525",2351,"anger",1,17
"1526",2351,"fear",1,17
"1527",2351,"surprise",1,17
"1528",2352,"anticipation",1,17
"1529",2353,"trust",1,17
"1530",2357,"anticipation",1,17
"1531",2357,"fear",1,17
"1532",2357,"joy",1,17
"1533",2357,"surprise",1,17
"1534",2357,"trust",1,17
"1535",2362,"anger",1,17
"1536",2362,"disgust",1,17
"1537",2367,"anger",1,17
"1538",2367,"fear",1,17
"1539",2372,"fear",1,17
"1540",2372,"sadness",1,17
"1541",2378,"anticipation",1,17
"1542",2378,"joy",1,17
"1543",2378,"sadness",1,17
"1544",2378,"surprise",1,17
"1545",2378,"trust",1,17
"1546",2383,"anticipation",1,17
"1547",2383,"fear",1,17
"1548",2383,"joy",2,17
"1549",2383,"surprise",1,17
"1550",2383,"trust",1,17
"1551",2388,"anger",1,17
"1552",2388,"anticipation",1,17
"1553",2388,"fear",1,17
"1554",2390,"anger",1,17
"1555",2393,"anticipation",1,17
"1556",2393,"joy",1,17
"1557",2393,"trust",1,17
"1558",2394,"fear",1,17
"1559",2400,"anger",1,17
"1560",2401,"joy",1,17
"1561",2401,"surprise",1,17
"1562",2401,"trust",1,17
"1563",2404,"trust",2,17
"1564",2407,"trust",2,17
"1565",2408,"anticipation",1,17
"1566",2408,"fear",1,17
"1567",2408,"joy",2,17
"1568",2408,"surprise",1,17
"1569",2408,"trust",1,17
"1570",2409,"trust",1,17
"1571",2411,"anticipation",1,17
"1572",2415,"anger",1,17
"1573",2415,"anticipation",1,17
"1574",2415,"disgust",1,17
"1575",2415,"joy",1,17
"1576",2415,"surprise",1,17
"1577",2415,"trust",1,17
"1578",2416,"anger",1,17
"1579",2416,"fear",1,17
"1580",2416,"sadness",1,17
"1581",2418,"anticipation",1,17
"1582",2418,"joy",1,17
"1583",2418,"trust",1,17
"1584",2425,"disgust",1,17
"1585",2428,"anticipation",1,17
"1586",2431,"fear",1,17
"1587",2431,"sadness",1,17
"1588",2434,"anger",1,17
"1589",2434,"fear",2,17
"1590",2435,"anger",1,17
"1591",2435,"fear",2,17
"1592",2437,"anger",1,17
"1593",2437,"fear",1,17
"1594",2440,"anger",1,17
"1595",2440,"fear",1,17
"1596",2440,"sadness",1,17
"1597",2442,"anger",1,17
"1598",2442,"fear",1,17
"1599",2446,"fear",1,17
"1600",2446,"surprise",1,17
"1601",2448,"anger",2,17
"1602",2449,"anger",1,17
"1603",2449,"fear",1,17
"1604",2456,"anger",1,17
"1605",2456,"fear",1,17
"1606",2457,"anger",1,17
"1607",2457,"fear",2,17
"1608",2457,"sadness",2,17
"1609",2460,"surprise",1,17
"1610",2471,"anger",1,17
"1611",2471,"fear",1,17
"1612",2471,"sadness",1,17
"1613",2476,"anticipation",1,17
"1614",2476,"joy",1,17
"1615",2476,"sadness",2,17
"1616",2476,"trust",1,17
"1617",2477,"anger",1,17
"1618",2477,"anticipation",1,17
"1619",2477,"disgust",1,17
"1620",2477,"fear",1,17
"1621",2477,"joy",1,17
"1622",2477,"sadness",1,17
"1623",2477,"surprise",1,17
"1624",2477,"trust",2,17
"1625",2478,"trust",1,17
"1626",2480,"disgust",1,17
"1627",2480,"fear",1,17
"1628",2480,"sadness",1,17
"1629",2481,"anticipation",1,17
"1630",2481,"joy",1,17
"1631",2482,"anticipation",1,18
"1632",2482,"joy",1,18
"1633",2482,"surprise",1,18
"1634",2482,"trust",1,18
"1635",2485,"anger",1,18
"1636",2485,"fear",1,18
"1637",2486,"fear",1,18
"1638",2489,"sadness",1,18
"1639",2491,"anticipation",1,18
"1640",2491,"joy",1,18
"1641",2491,"surprise",1,18
"1642",2491,"trust",1,18
"1643",2492,"anticipation",1,18
"1644",2497,"sadness",1,18
"1645",2497,"surprise",1,18
"1646",2499,"anger",1,18
"1647",2499,"disgust",1,18
"1648",2499,"fear",1,18
"1649",2499,"sadness",1,18
"1650",2499,"trust",1,18
"1651",2501,"trust",1,18
"1652",2504,"joy",1,18
"1653",2504,"sadness",1,18
"1654",2507,"joy",1,18
"1655",2519,"anticipation",1,18
"1656",2519,"joy",1,18
"1657",2519,"surprise",1,18
"1658",2519,"trust",1,18
"1659",2528,"anticipation",1,18
"1660",2528,"joy",1,18
"1661",2528,"sadness",1,18
"1662",2528,"trust",1,18
"1663",2529,"fear",1,18
"1664",2529,"sadness",2,18
"1665",2532,"anticipation",1,18
"1666",2532,"joy",1,18
"1667",2532,"sadness",1,18
"1668",2532,"trust",1,18
"1669",2535,"fear",1,18
"1670",2535,"sadness",1,18
"1671",2536,"anticipation",1,18
"1672",2536,"joy",2,18
"1673",2536,"surprise",1,18
"1674",2536,"trust",1,18
"1675",2537,"trust",1,18
"1676",2542,"anticipation",1,18
"1677",2542,"joy",2,18
"1678",2542,"surprise",1,18
"1679",2543,"trust",1,18
"1680",2545,"fear",1,18
"1681",2550,"anticipation",1,18
"1682",2551,"anticipation",2,18
"1683",2551,"joy",2,18
"1684",2551,"surprise",1,18
"1685",2551,"trust",1,18
"1686",2557,"anticipation",1,18
"1687",2559,"anticipation",1,18
"1688",2559,"joy",1,18
"1689",2559,"surprise",1,18
"1690",2559,"trust",1,18
"1691",2562,"anticipation",1,18
"1692",2562,"joy",1,18
"1693",2562,"surprise",1,18
"1694",2562,"trust",1,18
"1695",2563,"anticipation",1,18
"1696",2563,"joy",1,18
"1697",2564,"anger",1,18
"1698",2564,"fear",2,18
"1699",2564,"sadness",1,18
"1700",2565,"anticipation",1,18
"1701",2566,"anticipation",1,18
"1702",2566,"joy",2,18
"1703",2566,"sadness",1,18
"1704",2566,"surprise",1,18
"1705",2566,"trust",2,18
"1706",2573,"anger",1,18
"1707",2573,"disgust",1,18
"1708",2573,"fear",2,18
"1709",2573,"trust",1,18
"1710",2582,"disgust",2,18
"1711",2585,"anger",1,18
"1712",2585,"disgust",1,18
"1713",2585,"fear",1,18
"1714",2585,"sadness",1,18
"1715",2587,"trust",1,18
"1716",2592,"anticipation",1,18
"1717",2592,"fear",1,18
"1718",2592,"joy",1,18
"1719",2592,"sadness",1,18
"1720",2592,"trust",1,18
"1721",2593,"anger",1,18
"1722",2593,"disgust",1,18
"1723",2593,"sadness",1,18
"1724",2595,"anger",1,18
"1725",2595,"fear",1,18
"1726",2596,"anger",1,18
"1727",2596,"disgust",1,18
"1728",2596,"fear",3,18
"1729",2596,"sadness",2,18
"1730",2600,"surprise",1,18
"1731",2602,"joy",1,18
"1732",2602,"trust",1,18
"1733",2603,"fear",1,18
"1734",2605,"anger",1,18
"1735",2605,"disgust",1,18
"1736",2605,"fear",1,18
"1737",2606,"sadness",1,18
"1738",2608,"trust",1,18
"1739",2609,"trust",1,18
"1740",2622,"anger",1,18
"1741",2622,"fear",1,18
"1742",2624,"joy",1,18
"1743",2625,"joy",1,18
"1744",2625,"trust",1,18
"1745",2630,"anger",1,19
"1746",2630,"fear",1,19
"1747",2633,"surprise",1,19
"1748",2636,"anger",1,19
"1749",2636,"fear",1,19
"1750",2640,"joy",1,19
"1751",2640,"trust",1,19
"1752",2641,"anger",1,19
"1753",2641,"fear",1,19
"1754",2642,"fear",1,19
"1755",2642,"joy",1,19
"1756",2642,"surprise",1,19
"1757",2645,"anger",1,19
"1758",2645,"fear",1,19
"1759",2646,"sadness",1,19
"1760",2647,"disgust",1,19
"1761",2647,"fear",2,19
"1762",2652,"anger",1,19
"1763",2652,"fear",1,19
"1764",2655,"anger",1,19
"1765",2655,"fear",1,19
"1766",2658,"anger",1,19
"1767",2658,"fear",1,19
"1768",2659,"anticipation",1,19
"1769",2663,"joy",1,19
"1770",2663,"surprise",1,19
"1771",2663,"trust",1,19
"1772",2664,"anger",1,19
"1773",2664,"fear",1,19
"1774",2667,"anger",1,19
"1775",2667,"fear",1,19
"1776",2667,"sadness",1,19
"1777",2667,"surprise",1,19
"1778",2672,"anger",1,19
"1779",2672,"fear",1,19
"1780",2677,"anger",1,19
"1781",2677,"fear",1,19
"1782",2679,"anger",1,19
"1783",2679,"fear",1,19
"1784",2679,"joy",1,19
"1785",2683,"anger",1,19
"1786",2683,"fear",1,19
"1787",2686,"anger",1,19
"1788",2686,"fear",1,19
"1789",2690,"joy",1,19
"1790",2690,"surprise",1,19
"1791",2690,"trust",1,19
"1792",2693,"anger",3,19
"1793",2693,"fear",2,19
"1794",2693,"sadness",1,19
"1795",2694,"anticipation",1,19
"1796",2697,"sadness",1,19
"1797",2699,"anger",2,19
"1798",2699,"fear",1,19
"1799",2705,"anger",1,19
"1800",2705,"fear",1,19
"1801",2706,"anger",1,19
"1802",2706,"fear",1,19
"1803",2708,"anticipation",1,19
"1804",2712,"anger",1,19
"1805",2712,"fear",1,19
"1806",2714,"joy",1,19
"1807",2724,"surprise",1,19
"1808",2725,"anger",1,19
"1809",2728,"anger",1,19
"1810",2728,"fear",1,19
"1811",2729,"trust",1,19
"1812",2730,"anger",1,19
"1813",2730,"fear",1,19
"1814",2730,"sadness",1,19
"1815",2733,"anticipation",1,19
"1816",2733,"joy",1,19
"1817",2733,"surprise",1,19
"1818",2733,"trust",1,19
"1819",2737,"anger",1,19
"1820",2737,"fear",1,19
"1821",2742,"anger",1,19
"1822",2742,"fear",1,19
"1823",2742,"surprise",1,19
"1824",2743,"joy",1,19
"1825",2744,"anger",1,19
"1826",2744,"fear",1,19
"1827",2745,"joy",1,19
"1828",2745,"trust",1,19
"1829",2746,"anger",1,19
"1830",2746,"anticipation",1,19
"1831",2746,"fear",1,19
"1832",2746,"joy",1,19
"1833",2751,"anger",1,19
"1834",2751,"fear",1,19
"1835",2753,"anger",1,19
"1836",2753,"fear",1,19
"1837",2757,"fear",1,19
"1838",2762,"anger",1,19
"1839",2762,"fear",1,19
"1840",2766,"anger",1,19
"1841",2766,"fear",1,19
"1842",2766,"joy",1,19
"1843",2766,"surprise",1,19
"1844",2771,"anger",1,19
"1845",2771,"fear",1,19
"1846",2771,"sadness",1,19
"1847",2773,"disgust",1,19
"1848",2773,"joy",1,19
"1849",2774,"anger",1,20
"1850",2775,"disgust",1,20
"1851",2777,"fear",1,20
"1852",2777,"surprise",1,20
"1853",2780,"anger",1,20
"1854",2780,"fear",1,20
"1855",2783,"joy",1,20
"1856",2783,"trust",1,20
"1857",2789,"anger",1,20
"1858",2789,"fear",1,20
"1859",2793,"anticipation",1,20
"1860",2793,"joy",1,20
"1861",2793,"trust",1,20
"1862",2798,"anticipation",1,20
"1863",2798,"fear",1,20
"1864",2800,"anger",1,20
"1865",2800,"fear",1,20
"1866",2806,"anticipation",1,20
"1867",2808,"anticipation",1,20
"1868",2835,"anger",1,20
"1869",2835,"fear",1,20
"1870",2835,"joy",2,20
"1871",2839,"anger",1,20
"1872",2839,"fear",1,20
"1873",2841,"trust",1,20
"1874",2844,"anger",1,20
"1875",2844,"fear",1,20
"1876",2849,"anticipation",1,20
"1877",2849,"fear",1,20
"1878",2849,"joy",1,20
"1879",2849,"sadness",1,20
"1880",2849,"surprise",1,20
"1881",2849,"trust",1,20
"1882",2850,"anger",1,20
"1883",2850,"fear",1,20
"1884",2851,"anger",1,20
"1885",2851,"fear",1,20
"1886",2852,"fear",1,20
"1887",2856,"anger",1,20
"1888",2856,"fear",1,20
"1889",2859,"sadness",1,20
"1890",2860,"anticipation",1,20
"1891",2860,"joy",1,20
"1892",2860,"surprise",1,20
"1893",2861,"anger",1,20
"1894",2861,"fear",1,20
"1895",2861,"joy",1,20
"1896",2861,"surprise",1,20
"1897",2861,"trust",1,20
"1898",2863,"anticipation",1,20
"1899",2864,"anger",1,20
"1900",2864,"fear",1,20
"1901",2866,"anticipation",1,20
"1902",2866,"joy",1,20
"1903",2866,"surprise",1,20
"1904",2870,"anticipation",1,20
"1905",2870,"joy",1,20
