line,sentiment,n,paragraph
3979,sadness,2,19
3981,anger,1,19
3981,disgust,1,19
3981,fear,1,19
3981,sadness,1,19
3983,trust,1,19
3987,trust,1,19
3990,anticipation,1,20
3993,anger,1,20
3993,disgust,1,20
3993,fear,1,20
3993,sadness,1,20
3997,trust,1,20
4001,anticipation,1,20
4001,disgust,1,20
4002,anger,1,20
4002,disgust,1,20
4003,anger,1,20
4003,disgust,1,20
4003,fear,1,20
4004,joy,1,20
4005,anticipation,1,20
4010,anticipation,1,20
4010,fear,1,20
4010,sadness,1,20
4010,trust,1,20
4011,anticipation,1,20
4021,anticipation,3,20
4021,joy,1,20
4021,trust,1,20
4023,anger,1,20
4023,disgust,1,20
4023,fear,1,20
4023,sadness,1,20
4028,anticipation,4,20
4028,joy,4,20
4028,trust,4,20
4030,anticipation,1,20
4031,anticipation,1,20
4032,anger,2,20
4032,disgust,2,20
4032,fear,1,20
4032,sadness,1,20
4032,trust,1,20
4035,anticipation,1,20
4037,anticipation,1,20
4044,anticipation,1,20
4044,joy,1,20
4053,anticipation,1,20
4053,joy,1,20
4053,trust,1,20
4055,anger,1,20
4055,disgust,1,20
4059,fear,1,20
4059,trust,1,20
4064,disgust,1,20
4064,surprise,1,20
4064,trust,2,20
4065,fear,1,20
4065,trust,2,20
4066,disgust,1,20
4069,disgust,1,20
4070,anger,1,20
4072,surprise,1,20
4073,disgust,1,20
4074,surprise,1,20
4076,surprise,1,20
4077,anger,1,20
4077,disgust,1,20
4077,fear,1,20
4077,sadness,1,20
4077,surprise,1,20
4078,disgust,1,20
4082,surprise,1,20
4083,disgust,1,20
4086,surprise,1,20
4087,surprise,1,20
4090,anticipation,1,20
4090,joy,1,20
4090,sadness,1,20
4090,surprise,1,20
4092,anticipation,1,20
4092,joy,1,20
4092,sadness,1,20
4092,surprise,1,20
4093,surprise,1,20
4096,surprise,1,20
4102,surprise,1,20
4103,anger,1,20
4103,disgust,1,20
4104,anticipation,1,20
4104,fear,1,20
4104,trust,1,20
4105,fear,1,20
4105,trust,1,20
4107,fear,1,20
4107,trust,1,20
4108,surprise,1,20
4110,anger,1,20
4110,disgust,1,20
4110,fear,1,20
4110,sadness,1,20
4110,surprise,1,20
4111,surprise,1,20
4114,anger,1,20
4114,joy,1,20
4115,anger,1,20
4115,fear,1,20
4115,trust,1,20
4116,anger,1,20
4116,anticipation,1,20
4116,joy,1,20
4117,fear,1,20
4117,sadness,1,20
4118,trust,1,20
4120,anger,1,20
4120,disgust,3,20
4120,sadness,1,20
4122,anger,1,20
4123,anger,1,20
4123,disgust,1,20
4123,fear,1,20
4123,sadness,1,20
4123,trust,1,20
4124,anticipation,1,20
4124,disgust,1,20
4124,joy,1,20
4124,sadness,2,20
4124,trust,1,20
4125,disgust,1,20
4125,sadness,1,20
4126,anticipation,1,20
4127,fear,1,20
4127,trust,1,20
4129,disgust,1,20
4129,sadness,1,20
4130,anticipation,2,20
4132,anger,1,20
4134,fear,1,20
4134,joy,1,20
4134,sadness,1,20
4134,trust,1,20
4136,fear,1,20
4136,trust,1,20
4139,anger,1,20
4140,joy,1,20
4140,sadness,1,20
4141,fear,1,20
4141,trust,1,20
4142,disgust,1,20
4142,fear,1,20
4142,sadness,1,20
4142,trust,1,20
4143,trust,1,20
4144,anger,1,20
4144,fear,1,20
4145,anger,1,20
4145,fear,2,20
4145,trust,1,20
4146,anger,1,20
4146,fear,1,20
4148,trust,1,20
4153,joy,1,20
4153,sadness,1,20
4154,surprise,1,20
4155,trust,1,20
4158,anger,1,20
4158,fear,1,20
4159,anger,1,20
4159,fear,1,20
4162,trust,1,20
4164,anger,1,20
4164,fear,1,20
4167,anticipation,1,20
4167,joy,1,20
4167,trust,1,20
4168,anticipation,1,20
4168,joy,1,20
4168,surprise,1,20
4168,trust,1,20
4169,anger,1,20
4169,fear,1,20
4170,sadness,1,20
4174,anticipation,2,20
4174,joy,2,20
4174,trust,2,20
4175,anger,2,20
4175,anticipation,1,20
4175,disgust,1,20
4175,fear,2,20
4175,sadness,1,20
4175,surprise,1,20
4176,anger,1,20
4176,fear,1,20
4176,sadness,1,20
4177,anger,1,20
4177,fear,1,20
4180,anger,1,20
4180,fear,1,20
4183,anger,1,20
4183,fear,1,20
4186,disgust,1,20
4187,anger,1,20
4187,fear,1,20
4192,anger,1,20
4192,fear,1,20
4193,anger,2,20
4193,fear,2,20
4194,anticipation,1,20
4196,anticipation,1,20
4196,fear,1,20
4196,joy,1,20
4196,trust,2,20
4197,anger,1,20
4197,fear,1,20
4197,surprise,1,20
4199,anger,1,20
4199,fear,1,20
4200,anger,1,21
4200,fear,1,21
4202,anticipation,1,21
4202,joy,1,21
4202,trust,1,21
4203,anger,1,21
4203,fear,1,21
4206,anger,1,21
4206,fear,1,21
4206,sadness,1,21
4206,surprise,1,21
4209,anticipation,1,21
4213,joy,1,21
4214,surprise,1,21
4215,fear,1,21
4219,anger,1,21
4219,disgust,1,21
4219,fear,1,21
4219,sadness,1,21
4223,surprise,2,21
4223,trust,1,21
4225,anger,1,21
4225,anticipation,1,21
4225,disgust,2,21
4225,fear,1,21
4225,joy,1,21
4225,sadness,2,21
4225,surprise,1,21
4225,trust,1,21
4228,joy,1,21
4230,anticipation,1,21
4230,joy,1,21
4230,trust,1,21
4232,anticipation,1,21
4232,joy,1,21
4232,trust,1,21
4235,anticipation,1,21
4235,joy,1,21
4235,trust,1,21
4238,anger,1,21
4238,disgust,1,21
4238,fear,1,21
4238,sadness,1,21
4247,anger,1,21
4247,anticipation,1,21
4247,disgust,1,21
4247,fear,1,21
4247,sadness,1,21
4247,surprise,1,21
4250,fear,1,21
4250,sadness,1,21
4253,anticipation,1,21
4255,anticipation,1,21
4255,joy,1,21
4255,trust,1,21
4257,trust,1,21
4260,anticipation,1,21
4260,disgust,1,21
4261,anger,1,21
4261,anticipation,1,21
4261,disgust,1,21
4261,fear,1,21
4261,sadness,1,21
4264,anger,1,21
4264,disgust,1,21
4264,fear,1,21
4266,anger,1,21
4266,anticipation,1,21
4266,disgust,1,21
4266,fear,1,21
4266,sadness,1,21
4280,anger,1,21
4280,fear,1,21
4282,anger,1,21
4283,anticipation,1,21
4283,joy,1,21
4283,trust,1,21
4284,anticipation,1,21
4288,disgust,1,21
4293,trust,1,21
4296,trust,1,21
4298,sadness,1,21
4301,anger,1,21
4301,fear,1,21
4302,anticipation,1,21
4302,fear,1,21
4302,sadness,1,21
4303,anger,1,21
4303,anticipation,1,21
4303,disgust,1,21
4303,fear,1,21
4303,sadness,1,21
4303,surprise,1,21
4304,anger,1,21
4304,anticipation,1,21
4304,fear,1,21
4304,joy,1,21
4305,anticipation,2,21
4305,disgust,1,21
4305,joy,2,21
4305,surprise,1,21
4305,trust,1,21
4306,joy,1,21
4308,anger,2,21
4308,disgust,2,21
4308,fear,1,21
4308,sadness,2,21
4311,anger,1,21
4311,disgust,1,21
4311,fear,1,21
4311,sadness,1,21
4313,anger,1,21
4313,disgust,1,21
4316,joy,1,21
4324,anger,1,21
4325,sadness,1,21
4329,anticipation,1,21
4331,joy,1,21
4331,trust,1,21
4341,disgust,1,21
4341,sadness,1,21
4343,anger,1,21
4343,anticipation,1,21
4343,joy,1,21
4343,surprise,1,21
4343,trust,1,21
4345,joy,1,21
4346,anticipation,1,21
4346,fear,1,21
4348,fear,1,21
4350,joy,1,21
4350,trust,1,21
4354,anticipation,1,21
4364,joy,1,21
4365,sadness,1,21
4369,joy,1,21
4371,anticipation,1,21
4371,joy,1,21
4371,trust,1,21
4375,disgust,1,21
4387,trust,1,21
4389,trust,1,21
4391,anger,1,21
4391,fear,1,21
4391,sadness,1,21
4392,surprise,1,21
4393,anticipation,1,21
4396,trust,1,21
4403,anger,1,21
4403,disgust,1,21
4403,fear,1,21
4406,anger,1,21
4406,disgust,1,21
4406,fear,1,21
4411,trust,1,22
4421,anger,1,22
4421,sadness,1,22
4433,joy,1,22
4433,trust,1,22
4438,anger,1,22
4439,anger,1,22
4439,disgust,1,22
4439,fear,1,22
4439,sadness,1,22
4450,trust,1,22
4457,anticipation,1,22
4457,joy,1,22
4457,trust,1,22
4458,anticipation,1,22
4458,joy,1,22
4460,anger,1,22
4460,disgust,1,22
4460,fear,1,22
4460,sadness,1,22
4460,surprise,1,22
4462,fear,1,22
4462,joy,1,22
4463,anger,2,22
4463,anticipation,2,22
4463,fear,2,22
4463,sadness,1,22
4465,anticipation,1,22
4465,joy,1,22
4468,trust,1,22
4484,joy,1,22
4488,anticipation,1,22
4488,fear,1,22
4488,joy,1,22
4488,sadness,2,22
4488,trust,1,22
4492,joy,1,22
4495,disgust,1,22
4496,surprise,1,22
4499,joy,1,22
4499,surprise,1,22
4499,trust,1,22
4501,anticipation,1,22
4501,joy,1,22
4501,trust,2,22
4504,sadness,1,22
4504,surprise,1,22
4512,anger,1,22
4512,fear,1,22
4512,sadness,1,22
4517,disgust,1,22
4517,fear,1,22
4517,trust,1,22
4521,anticipation,1,22
4522,disgust,1,22
4523,trust,1,22
4524,joy,1,22
4524,trust,1,22
4537,disgust,1,22
4541,fear,1,22
4543,anticipation,1,22
4543,joy,1,22
4543,surprise,1,22
4550,fear,1,22
4550,joy,1,22
4550,surprise,1,22
4551,trust,1,22
4552,trust,1,22
4553,anger,1,22
4559,disgust,1,22
4560,joy,1,22
4560,surprise,1,22
4562,disgust,1,22
4563,sadness,1,22
4564,anger,1,22
4564,disgust,1,22
4564,fear,2,22
4564,trust,1,22
4565,fear,1,22
4565,trust,1,22
4568,trust,1,22
4569,anger,1,22
4569,fear,1,22
4576,fear,1,22
4576,trust,1,22
4578,disgust,1,22
4579,fear,1,22
4579,trust,1,22
4580,fear,1,22
4580,trust,1,22
4585,disgust,2,22
4586,anger,1,22
4586,fear,1,22
4592,disgust,1,22
4593,trust,1,22
4594,fear,1,22
4594,trust,1,22
4595,anger,1,22
4595,disgust,1,22
4595,fear,1,22
4595,sadness,1,22
4596,fear,1,22
4596,trust,1,22
4598,disgust,1,22
4599,anger,1,22
4599,fear,1,22
4600,disgust,1,22
4601,anger,1,22
4601,disgust,1,22
4601,fear,1,22
4604,anger,1,22
4604,fear,1,22
4604,sadness,1,22
4605,disgust,1,22
4606,fear,1,22
4609,anticipation,1,22
4609,joy,1,22
4609,trust,1,22
4610,anger,1,22
4610,disgust,1,22
4610,fear,1,22
4610,trust,1,22
4612,sadness,1,22
4618,anger,1,22
4618,anticipation,1,22
4618,disgust,1,22
4618,fear,1,22
4618,sadness,1,22
4619,anticipation,1,22
4619,fear,1,22
4619,joy,1,22
4619,trust,1,22
4621,trust,1,23
4622,trust,1,23
4624,trust,1,23
4625,trust,1,23
4626,anger,1,23
4626,anticipation,1,23
4626,fear,1,23
4626,joy,1,23
4626,trust,2,23
4630,anger,1,23
4630,fear,1,23
4634,disgust,1,23
4638,anger,1,23
4638,anticipation,1,23
4638,fear,1,23
4648,anger,1,23
4648,fear,1,23
4648,sadness,1,23
4655,anger,1,23
4655,disgust,1,23
4657,anger,1,23
4657,disgust,1,23
4662,anticipation,1,23
4662,trust,1,23
4667,disgust,1,23
4668,joy,1,23
4670,anticipation,1,23
4677,anger,1,23
4677,disgust,1,23
4677,fear,1,23
4678,anger,1,23
4678,fear,1,23
4678,sadness,1,23
4680,anticipation,2,23
4680,disgust,1,23
4680,fear,1,23
4680,sadness,1,23
4684,anticipation,1,23
4684,disgust,1,23
4685,anger,2,23
4685,disgust,1,23
4685,fear,1,23
4686,disgust,1,23
4687,joy,1,23
4688,anticipation,1,23
4689,anticipation,1,23
4689,sadness,1,23
4696,anticipation,2,23
4696,fear,1,23
4712,anticipation,1,23
4716,joy,1,23
4716,trust,1,23
4718,trust,1,23
4719,disgust,1,23
4719,fear,1,23
4719,sadness,1,23
4726,trust,2,23
4727,trust,1,23
4729,anger,1,23
4730,surprise,1,23
4737,trust,1,23
4738,anger,1,23
4738,anticipation,1,23
4738,disgust,1,23
4738,fear,1,23
4738,sadness,1,23
4744,anticipation,1,23
4744,fear,1,23
4744,sadness,1,23
4754,anger,1,23
4754,anticipation,1,23
4754,fear,1,23
4754,sadness,2,23
4754,surprise,1,23
4756,anger,1,23
4756,disgust,1,23
4756,fear,1,23
4756,sadness,1,23
4763,anger,1,23
4763,disgust,1,23
4763,fear,1,23
4763,sadness,1,23
4764,trust,1,23
4766,anticipation,1,23
4766,fear,1,23
4766,sadness,1,23
4770,fear,1,23
4770,joy,1,23
4770,trust,2,23
4771,fear,1,23
4771,sadness,1,23
4772,anger,1,23
4772,fear,1,23
4772,sadness,1,23
4778,anger,1,23
4778,disgust,1,23
4778,fear,1,23
4782,sadness,1,23
4783,fear,1,23
4784,anticipation,1,23
4784,joy,1,23
4784,surprise,1,23
4787,disgust,1,23
4789,anticipation,1,23
4805,anticipation,1,23
4805,joy,2,23
4805,surprise,1,23
4805,trust,1,23
4809,sadness,1,23
4809,surprise,1,23
4811,anticipation,1,23
4811,joy,1,23
4811,surprise,1,23
4813,surprise,1,23
4815,anticipation,1,23
4815,sadness,1,23
4818,anticipation,1,23
4819,anger,1,23
4819,fear,1,23
4819,trust,1,23
4822,trust,1,23
4824,anger,1,23
4824,fear,1,23
4825,anger,1,23
4825,fear,1,23
4828,anticipation,1,23
4834,sadness,1,24
4835,anticipation,1,24
4835,joy,1,24
4835,sadness,1,24
4835,surprise,1,24
4835,trust,1,24
4839,anger,1,24
4839,disgust,1,24
4839,fear,1,24
4839,sadness,1,24
4839,surprise,1,24
4842,sadness,1,24
4843,anger,1,24
4843,disgust,1,24
4850,sadness,1,24
4851,anger,1,24
4854,trust,1,24
4855,fear,1,24
4858,anger,1,24
4858,fear,1,24
4858,sadness,1,24
4859,trust,1,24
4860,anticipation,1,24
4861,trust,1,24
4862,anticipation,1,24
4862,joy,1,24
4863,anger,1,24
4863,fear,1,24
4863,trust,1,24
4866,sadness,1,24
4869,disgust,2,24
4869,sadness,1,24
4870,disgust,1,24
4870,sadness,1,24
4871,fear,1,24
4876,disgust,1,24
4878,disgust,1,24
4882,sadness,1,24
4887,anticipation,2,24
4887,joy,2,24
4887,surprise,1,24
4887,trust,2,24
4888,anticipation,1,24
4888,fear,1,24
4889,disgust,1,24
4894,fear,1,24
4894,sadness,1,24
4894,trust,1,24
4896,fear,1,24
4896,trust,1,24
4900,disgust,1,24
4906,sadness,1,24
4909,fear,1,24
4909,sadness,1,24
4909,trust,1,24
4911,sadness,1,24
4912,anticipation,1,24
4925,fear,1,24
4925,sadness,1,24
4925,trust,1,24
4926,surprise,1,24
4926,trust,1,24
4929,anger,1,24
4929,fear,1,24
4929,sadness,1,24
4932,fear,1,24
4934,sadness,1,24
4935,fear,1,24
4936,anticipation,1,24
4936,joy,1,24
4936,surprise,1,24
4936,trust,1,24
4938,sadness,1,24
4942,fear,1,24
4944,fear,1,24
4944,trust,1,24
4948,sadness,1,24
4958,sadness,1,24
4959,anticipation,1,24
4961,joy,1,24
4962,disgust,1,24
4963,anticipation,1,24
4963,joy,1,24
4963,trust,1,24
4964,trust,1,24
4965,disgust,1,24
4966,disgust,1,24
4967,anger,1,24
4972,disgust,1,24
4976,disgust,1,24
4979,sadness,1,24
4985,anger,1,24
4985,disgust,1,24
4985,fear,1,24
4985,sadness,1,24
4985,surprise,1,24
4988,anticipation,1,24
4988,trust,1,24
4989,anger,1,24
4989,fear,1,24
4989,sadness,1,24
4990,disgust,1,24
4991,disgust,1,24
4991,sadness,1,24
4995,disgust,1,24
4997,disgust,1,24
4997,fear,1,24
5000,anticipation,1,24
5000,fear,1,24
5000,joy,1,24
5000,trust,1,24
5007,disgust,1,24
5008,anticipation,1,24
5008,disgust,1,24
5008,fear,1,24
5008,surprise,1,24
5008,trust,1,24
5011,sadness,1,24
5012,disgust,1,24
5012,fear,1,24
5012,trust,1,24
5014,fear,1,24
5014,trust,1,24
5015,anticipation,1,24
5035,joy,1,24
5035,trust,1,24
5036,joy,1,24
5036,surprise,1,24
5036,trust,1,24
5041,joy,1,25
5041,trust,1,25
5043,joy,1,25
5043,trust,1,25
5044,anger,1,25
5044,fear,1,25
5054,disgust,1,25
5071,anticipation,1,25
5076,anticipation,1,25
5080,anticipation,1,25
5080,fear,1,25
5080,trust,1,25
5084,anger,1,25
5084,fear,1,25
5089,anger,1,25
5089,fear,1,25
5093,anger,1,25
5093,fear,1,25
5094,anger,1,25
5094,disgust,1,25
5094,fear,1,25
5094,sadness,1,25
5094,surprise,1,25
5102,disgust,1,25
5104,anticipation,1,25
5104,fear,1,25
5110,sadness,1,25
5112,disgust,1,25
5115,fear,1,25
5115,sadness,1,25
5121,anger,1,25
5121,fear,1,25
5141,anticipation,1,25
5145,disgust,1,25
5148,disgust,1,25
5154,fear,1,25
5160,trust,1,25
5161,fear,1,25
5162,anger,1,25
5162,sadness,1,25
5163,anticipation,1,25
5163,trust,2,25
5169,anger,1,25
5169,fear,1,25
5175,fear,1,25
5175,trust,1,25
5186,anticipation,1,25
5186,fear,1,25
5186,joy,1,25
5187,fear,1,25
5187,sadness,1,25
5196,anger,1,25
5196,disgust,1,25
5196,fear,1,25
5197,anger,1,25
5197,anticipation,2,25
5197,fear,1,25
5197,trust,1,25
5200,disgust,1,25
5208,trust,1,25
5209,anger,1,25
5209,disgust,2,25
5209,fear,1,25
5209,sadness,1,25
5213,anger,1,25
5213,fear,1,25
5214,fear,1,25
5214,sadness,1,25
5218,fear,1,25
5218,trust,1,25
5219,trust,1,25
5221,anger,1,25
5221,anticipation,1,25
5221,disgust,1,25
5221,fear,1,25
5221,joy,1,25
5221,trust,1,25
5222,trust,1,25
5223,anticipation,1,25
5226,trust,1,25
5233,anger,1,25
5233,anticipation,1,25
5233,disgust,1,25
5233,fear,2,25
5233,joy,1,25
5233,sadness,1,25
5233,surprise,1,25
5233,trust,1,25
5236,anger,1,25
5236,fear,1,25
5239,trust,1,25
5242,disgust,1,25
5243,anger,1,25
5243,fear,1,25
5245,trust,1,25
5246,anger,1,25
5246,fear,1,25
5247,anger,1,25
5247,fear,1,25
5247,sadness,1,25
5248,anger,1,25
5248,fear,1,25
5249,anger,1,25
5249,disgust,1,25
5260,anger,1,26
5260,fear,1,26
5269,anger,1,26
5269,anticipation,1,26
5273,fear,1,26
5275,fear,1,26
5275,trust,2,26
5278,fear,1,26
5279,anger,1,26
5279,fear,1,26
5279,sadness,1,26
5280,fear,1,26
5280,trust,1,26
5282,anger,1,26
5282,anticipation,1,26
5282,fear,1,26
5282,joy,1,26
5282,sadness,1,26
5282,trust,1,26
5283,anticipation,1,26
5283,disgust,1,26
5283,joy,2,26
5283,sadness,1,26
5283,trust,1,26
5284,anticipation,1,26
5284,fear,1,26
5285,fear,1,26
5285,sadness,1,26
5286,anticipation,1,26
5286,joy,1,26
5286,trust,1,26
5287,anger,1,26
5287,fear,1,26
5288,anticipation,1,26
5288,joy,1,26
5288,trust,1,26
5289,anticipation,1,26
5289,joy,1,26
5289,trust,1,26
5290,anger,1,26
5290,fear,1,26
5290,surprise,1,26
5292,anger,1,26
5292,anticipation,1,26
5292,fear,1,26
5292,joy,1,26
5292,sadness,1,26
5292,trust,1,26
5294,disgust,1,26
5297,anger,1,26
5297,fear,1,26
5298,anticipation,1,26
5298,trust,1,26
5299,disgust,1,26
5301,anticipation,1,26
5301,joy,1,26
5301,trust,1,26
5304,disgust,1,26
5308,anger,1,26
5308,sadness,1,26
5310,disgust,1,26
5313,anger,1,26
5313,fear,1,26
5315,anger,1,26
5315,fear,1,26
5316,sadness,1,26
5320,trust,1,26
5324,anger,2,26
5324,fear,2,26
5325,disgust,1,26
5326,trust,1,26
5331,anger,1,26
5333,anticipation,1,26
5333,joy,1,26
5333,trust,1,26
5336,anger,1,26
5336,disgust,1,26
5336,fear,1,26
5336,sadness,1,26
5338,anger,1,26
5338,fear,1,26
5340,disgust,1,26
5341,joy,1,26
5341,trust,1,26
5343,anger,1,26
5343,fear,1,26
5343,sadness,1,26
5343,trust,1,26
5344,trust,1,26
5346,disgust,1,26
5346,sadness,1,26
5348,disgust,1,26
5351,disgust,1,26
5352,anger,1,26
5352,trust,1,26
5355,anticipation,1,26
5357,disgust,1,26
5358,sadness,1,26
5359,sadness,1,26
5361,anticipation,1,26
5361,fear,1,26
5361,sadness,1,26
5363,anger,1,26
5363,disgust,1,26
5363,fear,1,26
5363,sadness,1,26
5364,fear,1,26
5364,sadness,1,26
5365,anticipation,1,26
5365,fear,1,26
5365,joy,1,26
5365,trust,1,26
5366,anger,1,26
5366,fear,1,26
5366,sadness,1,26
5368,anger,1,26
5368,anticipation,1,26
5368,fear,1,26
5370,disgust,1,26
5372,anger,2,26
5372,fear,1,26
5382,anticipation,1,26
5383,fear,1,26
5383,sadness,1,26
5384,disgust,1,26
5386,anger,1,26
5386,fear,1,26
5387,trust,1,26
5388,sadness,1,26
5392,anger,1,26
5393,fear,1,26
5393,sadness,1,26
5394,disgust,1,26
5394,fear,1,26
5395,surprise,1,26
5396,disgust,1,26
5397,anticipation,1,26
5397,fear,1,26
5397,joy,1,26
5397,trust,1,26
5398,anticipation,1,26
5403,anger,1,26
5403,disgust,1,26
5403,fear,2,26
5403,sadness,2,26
5404,anger,1,26
5404,surprise,1,26
5405,disgust,1,26
5409,anger,1,26
5409,disgust,1,26
5409,fear,1,26
5409,sadness,1,26
5411,sadness,1,26
5412,anger,1,26
5412,fear,1,26
5412,sadness,1,26
5414,anticipation,1,26
5414,joy,1,26
5414,surprise,1,26
5414,trust,1,26
5418,fear,1,26
5418,sadness,1,26
5421,disgust,1,26
5425,anger,2,26
5425,disgust,2,26
5425,fear,2,26
5425,sadness,2,26
5428,anger,1,26
5428,disgust,1,26
5428,fear,1,26
5428,sadness,1,26
5430,disgust,1,26
5431,anger,1,26
5431,disgust,1,26
5431,fear,1,26
5431,sadness,1,26
5436,trust,3,26
5437,anger,1,26
5437,fear,1,26
5437,joy,1,26
5437,trust,1,26
5438,disgust,1,26
5438,trust,1,26
5442,fear,1,26
5442,sadness,1,26
5443,anger,1,26
5443,anticipation,1,26
5443,disgust,1,26
5443,fear,1,26
5443,joy,1,26
5443,trust,1,26
5444,anticipation,1,26
5444,joy,1,26
5444,surprise,1,26
5444,trust,1,26
5446,disgust,1,26
5448,joy,1,26
5448,surprise,1,26
5448,trust,1,26
5450,joy,1,26
5451,anticipation,1,26
5451,joy,1,26
5454,disgust,1,26
5454,fear,1,26
5454,sadness,1,26
5455,disgust,1,26
5457,sadness,1,26
5461,joy,2,27
5461,trust,1,27
5463,sadness,1,27
5465,anticipation,1,27
5465,disgust,1,27
5465,joy,1,27
5465,surprise,1,27
5465,trust,1,27
5466,anger,1,27
5466,disgust,1,27
5466,fear,2,27
5466,sadness,1,27
5468,disgust,1,27
5469,joy,2,27
5473,disgust,1,27
5474,joy,1,27
5476,disgust,1,27
5482,anger,1,27
5482,fear,1,27
5483,disgust,1,27
5484,fear,1,27
5484,sadness,1,27
5489,anger,1,27
5489,disgust,1,27
5489,fear,1,27
5489,sadness,1,27
5492,disgust,1,27
5493,disgust,1,27
5495,anger,1,27
5495,disgust,1,27
5495,fear,1,27
5495,sadness,1,27
5501,disgust,1,27
5503,anger,1,27
5503,disgust,1,27
5504,anticipation,1,27
5504,joy,1,27
5504,sadness,1,27
5504,surprise,1,27
5504,trust,1,27
5505,joy,1,27
5505,trust,1,27
5507,anger,1,27
5507,fear,1,27
5508,disgust,1,27
5511,anger,1,27
5511,disgust,2,27
5511,fear,2,27
5511,sadness,2,27
5513,disgust,1,27
5518,anger,1,27
5518,disgust,1,27
5518,fear,1,27
5518,sadness,1,27
5523,disgust,1,27
5524,trust,1,27
5527,anger,1,27
5527,disgust,1,27
5527,fear,1,27
5527,sadness,1,27
5530,anticipation,1,27
5530,disgust,1,27
5530,joy,1,27
5530,surprise,1,27
5530,trust,1,27
5539,anger,2,27
5539,disgust,1,27
5539,fear,2,27
5540,surprise,1,27
5541,disgust,1,27
5542,anger,1,27
5542,fear,1,27
5546,anger,2,27
5546,disgust,1,27
5546,fear,2,27
5546,sadness,1,27
5546,surprise,1,27
5548,fear,1,27
5548,sadness,1,27
5552,anger,2,27
5552,anticipation,1,27
5552,disgust,1,27
5552,fear,2,27
5552,joy,1,27
5552,sadness,1,27
5552,surprise,1,27
5552,trust,1,27
5553,fear,1,27
5554,anger,1,27
5554,disgust,1,27
5554,fear,1,27
5554,sadness,1,27
5555,surprise,1,27
5555,trust,1,27
5556,anger,1,27
5556,anticipation,1,27
5559,anger,1,27
5559,fear,1,27
5564,anger,1,27
5564,fear,1,27
5566,disgust,1,27
5566,fear,1,27
5567,fear,1,27
5567,surprise,1,27
5568,sadness,1,27
5569,anticipation,1,27
5569,joy,1,27
5569,trust,1,27
5570,anger,1,27
5570,anticipation,2,27
5570,disgust,1,27
5570,fear,1,27
5570,joy,1,27
5570,sadness,1,27
5570,trust,1,27
5571,disgust,1,27
5571,fear,1,27
5571,sadness,1,27
5573,disgust,1,27
5576,anger,1,27
5576,disgust,1,27
5576,fear,2,27
5576,sadness,1,27
5578,anticipation,1,27
5578,sadness,1,27
5578,trust,1,27
5579,anticipation,1,27
5579,joy,1,27
5580,disgust,1,27
5581,anger,1,27
5581,fear,2,27
5581,sadness,2,27
5582,anger,1,27
5582,anticipation,1,27
5582,disgust,1,27
5582,fear,1,27
5582,joy,1,27
5585,anger,1,27
5585,anticipation,1,27
5585,fear,1,27
5585,joy,1,27
5585,sadness,1,27
5585,trust,1,27
5586,fear,1,27
5587,anger,1,27
5587,fear,1,27
5587,sadness,1,27
5588,sadness,1,27
5591,anger,1,27
5591,anticipation,1,27
5591,fear,1,27
5591,joy,1,27
5591,sadness,1,27
5591,trust,1,27
5592,anger,2,27
5592,disgust,2,27
5592,fear,2,27
5592,sadness,2,27
5593,anger,1,27
5593,disgust,2,27
5594,disgust,1,27
5595,anticipation,1,27
5595,joy,1,27
5596,anger,2,27
5596,fear,2,27
5597,sadness,1,27
5599,fear,1,27
5599,sadness,1,27
5600,sadness,2,27
5601,fear,1,27
5601,trust,1,27
5602,sadness,1,27
5604,anger,1,27
5604,fear,1,27
5604,sadness,1,27
5604,surprise,1,27
5605,fear,1,27
5605,sadness,1,27
5607,fear,1,27
5607,sadness,1,27
5608,anger,2,27
5608,fear,2,27
5608,joy,1,27
5608,surprise,1,27
5609,anger,1,27
5609,anticipation,1,27
5609,fear,1,27
5611,fear,1,27
5611,sadness,1,27
5612,sadness,1,27
5620,joy,1,27
5620,trust,1,27
5621,joy,1,27
5621,trust,1,27
5625,joy,1,27
5625,trust,1,27
5631,trust,1,27
5633,trust,1,27
5648,joy,1,27
5650,anticipation,2,27
5650,joy,2,27
5650,surprise,1,27
5650,trust,1,27
5655,trust,1,27
5661,anticipation,1,27
5662,trust,1,27
5667,anger,1,27
5667,fear,1,27
5667,sadness,1,27
5668,anticipation,1,27
5668,fear,1,27
5670,disgust,1,28
5672,disgust,1,28
5678,anger,1,28
5680,anger,1,28
5680,disgust,1,28
5680,sadness,1,28
5681,anticipation,1,28
5681,trust,1,28
5682,fear,1,28
5683,trust,1,28
5684,anticipation,1,28
5684,fear,1,28
5685,disgust,2,28
5686,fear,1,28
5686,sadness,2,28
5687,trust,1,28
5688,anticipation,1,28
5688,disgust,1,28
5688,joy,2,28
5688,surprise,1,28
5688,trust,1,28
5689,fear,1,28
5689,joy,1,28
5689,trust,1,28
5693,trust,1,28
5694,surprise,1,28
5694,trust,2,28
5702,trust,1,28
