"","line","sentiment","n","paragraph"
"1260",3973,"anger",1,21
"1261",3973,"fear",1,21
"1262",3973,"surprise",1,21
"1263",3974,"fear",1,21
"1264",3977,"disgust",1,21
"1265",3983,"disgust",1,21
"1266",4031,"anticipation",1,21
"1267",4031,"disgust",1,21
"1268",4031,"joy",1,21
"1269",4031,"surprise",1,21
"1270",4031,"trust",1,21
"1271",4035,"joy",1,21
"1272",4042,"trust",1,21
"1273",4046,"disgust",1,21
"1274",4079,"anticipation",1,21
"1275",4079,"fear",1,21
"1276",4088,"anger",1,21
"1277",4088,"disgust",1,21
"1278",4088,"fear",1,21
"1279",4088,"sadness",1,21
"1280",4095,"anticipation",1,22
"1281",4095,"fear",1,22
"1282",4095,"joy",1,22
"1283",4095,"trust",1,22
"1284",4098,"joy",1,22
"1285",4098,"trust",1,22
"1286",4102,"anticipation",1,22
"1287",4102,"joy",1,22
"1288",4102,"trust",1,22
"1289",4105,"anticipation",1,22
"1290",4105,"joy",1,22
"1291",4105,"sadness",1,22
"1292",4105,"surprise",1,22
"1293",4115,"anticipation",3,22
"1294",4115,"joy",3,22
"1295",4115,"surprise",1,22
"1296",4115,"trust",2,22
"1297",4125,"disgust",1,22
"1298",4125,"sadness",1,22
"1299",4150,"anticipation",1,22
"1300",4150,"fear",1,22
"1301",4150,"joy",1,22
"1302",4150,"trust",1,22
"1303",4153,"fear",1,22
"1304",4153,"surprise",1,22
"1305",4165,"joy",1,22
"1306",4165,"surprise",1,22
"1307",4176,"anger",1,22
"1308",4176,"fear",1,22
"1309",4176,"surprise",1,22
"1310",4189,"joy",1,22
"1311",4189,"trust",1,22
"1312",4222,"anger",1,22
"1313",4230,"disgust",1,22
"1314",4234,"disgust",1,22
"1315",4234,"sadness",1,22
"1316",4240,"anticipation",1,22
"1317",4240,"joy",1,22
"1318",4240,"trust",1,22
"1319",4242,"anticipation",1,22
"1320",4242,"joy",1,22
"1321",4242,"trust",1,22
"1322",4248,"trust",1,22
"1323",4254,"anticipation",1,22
"1324",4254,"joy",1,22
"1325",4254,"trust",1,22
"1326",4262,"surprise",1,22
"1327",4265,"anger",1,22
"1328",4265,"disgust",1,22
"1329",4265,"fear",1,22
"1330",4265,"sadness",1,22
"1331",4269,"anticipation",1,22
"1332",4277,"joy",1,22
"1333",4278,"fear",1,22
"1334",4281,"anger",1,22
"1335",4281,"disgust",1,22
"1336",4292,"fear",1,23
"1337",4292,"sadness",1,23
"1338",4295,"trust",1,23
"1339",4298,"joy",1,23
"1340",4306,"trust",1,23
"1341",4308,"anticipation",1,23
"1342",4315,"trust",1,23
"1343",4322,"fear",1,23
"1344",4324,"disgust",1,23
"1345",4324,"joy",1,23
"1346",4324,"trust",1,23
"1347",4338,"anger",1,23
"1348",4338,"anticipation",2,23
"1349",4338,"disgust",1,23
"1350",4338,"fear",1,23
"1351",4338,"joy",2,23
"1352",4338,"sadness",1,23
"1353",4338,"surprise",1,23
"1354",4338,"trust",1,23
"1355",4349,"anger",1,23
"1356",4349,"disgust",1,23
"1357",4349,"fear",2,23
"1358",4349,"sadness",2,23
"1359",4349,"surprise",1,23
"1360",4352,"trust",1,23
"1361",4355,"anger",1,23
"1362",4355,"anticipation",1,23
"1363",4355,"fear",1,23
"1364",4363,"anger",1,23
"1365",4363,"sadness",1,23
"1366",4370,"trust",1,23
"1367",4378,"trust",1,23
"1368",4380,"anger",1,23
"1369",4388,"surprise",1,23
"1370",4388,"trust",1,23
"1371",4389,"joy",1,23
"1372",4389,"sadness",1,23
"1373",4395,"anger",1,23
"1374",4395,"fear",1,23
"1375",4395,"joy",1,23
"1376",4395,"surprise",1,23
"1377",4395,"trust",1,23
"1378",4411,"anger",1,23
"1379",4411,"disgust",1,23
"1380",4411,"fear",1,23
"1381",4411,"surprise",1,23
"1382",4416,"anger",1,23
"1383",4419,"joy",1,23
"1384",4419,"trust",1,23
"1385",4421,"fear",1,23
"1386",4427,"anticipation",1,23
"1387",4427,"joy",1,23
"1388",4427,"trust",2,23
