"","line","sentiment","n","paragraph"
"2101",2617,"fear",1,18
"2102",2620,"anticipation",1,18
"2103",2620,"fear",2,18
"2104",2622,"anticipation",1,18
"2105",2622,"sadness",1,18
"2106",2622,"trust",1,18
"2107",2624,"anticipation",1,18
"2108",2624,"joy",1,18
"2109",2624,"trust",2,18
"2110",2625,"fear",1,18
"2111",2632,"anticipation",1,18
"2112",2632,"fear",1,18
"2113",2632,"surprise",1,18
"2114",2634,"disgust",1,18
"2115",2634,"fear",1,18
"2116",2634,"sadness",1,18
"2117",2638,"trust",2,18
"2118",2639,"trust",1,18
"2119",2643,"anticipation",1,18
"2120",2643,"joy",1,18
"2121",2643,"trust",2,18
"2122",2644,"joy",1,18
"2123",2644,"trust",1,18
"2124",2651,"anticipation",1,18
"2125",2651,"joy",2,18
"2126",2654,"fear",1,18
"2127",2654,"sadness",1,18
"2128",2654,"trust",2,18
"2129",2656,"fear",1,18
"2130",2656,"sadness",1,18
"2131",2656,"trust",1,18
"2132",2657,"trust",1,18
"2133",2664,"trust",1,18
"2134",2667,"anger",1,18
"2135",2675,"trust",1,18
"2136",2679,"anger",1,18
"2137",2679,"fear",1,18
"2138",2680,"fear",1,18
"2139",2681,"fear",1,18
"2140",2683,"anger",1,18
"2141",2683,"anticipation",1,18
"2142",2683,"disgust",1,18
"2143",2683,"joy",1,18
"2144",2683,"surprise",1,18
"2145",2683,"trust",1,18
"2146",2685,"fear",1,18
"2147",2687,"anticipation",1,18
"2148",2689,"anger",1,18
"2149",2689,"disgust",1,18
"2150",2689,"trust",1,18
"2151",2690,"trust",1,18
"2152",2691,"fear",1,18
"2153",2694,"sadness",1,18
"2154",2694,"surprise",1,18
"2155",2698,"trust",2,18
"2156",2700,"anger",1,19
"2157",2700,"anticipation",1,19
"2158",2701,"trust",1,19
"2159",2702,"anger",2,19
"2160",2703,"anger",1,19
"2161",2704,"disgust",1,19
"2162",2704,"trust",1,19
"2163",2706,"anger",1,19
"2164",2706,"anticipation",1,19
"2165",2707,"anger",1,19
"2166",2707,"fear",1,19
"2167",2707,"surprise",1,19
"2168",2707,"trust",1,19
"2169",2708,"anger",1,19
"2170",2708,"disgust",1,19
