"","line","sentiment","n","paragraph"
"979",2799,"joy",1,17
"980",2805,"anger",1,18
"981",2805,"anticipation",1,18
"982",2805,"trust",1,18
"983",2806,"disgust",1,18
"984",2807,"anticipation",1,18
"985",2807,"joy",1,18
"986",2807,"surprise",1,18
"987",2807,"trust",1,18
"988",2809,"fear",1,18
"989",2809,"sadness",1,18
"990",2811,"fear",1,18
"991",2811,"trust",1,18
"992",2815,"fear",1,18
"993",2815,"trust",1,18
"994",2827,"surprise",1,18
"995",2831,"anticipation",1,18
"996",2831,"joy",1,18
"997",2831,"surprise",1,18
"998",2831,"trust",1,18
"999",2835,"sadness",1,18
"1000",2836,"fear",1,18
"1001",2836,"surprise",1,18
"1002",2838,"anticipation",1,18
"1003",2838,"disgust",1,18
"1004",2838,"joy",1,18
"1005",2838,"surprise",1,18
"1006",2838,"trust",1,18
"1007",2842,"anger",1,18
"1008",2848,"anger",1,18
"1009",2848,"disgust",1,18
"1010",2848,"fear",1,18
"1011",2848,"sadness",1,18
"1012",2856,"fear",1,18
"1013",2872,"anticipation",1,18
"1014",2874,"surprise",1,18
"1015",2877,"anticipation",1,18
"1016",2877,"joy",1,18
"1017",2877,"trust",1,18
"1018",2896,"trust",1,18
"1019",2899,"fear",1,18
"1020",2928,"anticipation",1,18
"1021",2928,"joy",1,18
"1022",2928,"surprise",1,18
"1023",2928,"trust",1,18
"1024",2931,"fear",1,18
"1025",2931,"trust",1,18
"1026",2936,"anger",1,18
"1027",2936,"fear",1,18
"1028",2937,"joy",1,18
"1029",2940,"disgust",1,18
"1030",2940,"fear",1,18
"1031",2940,"trust",1,18
"1032",2941,"disgust",1,18
"1033",2941,"trust",1,18
"1034",2943,"fear",1,18
"1035",2943,"trust",1,18
"1036",2945,"trust",1,18
"1037",2950,"trust",1,18
"1038",2952,"anger",1,18
"1039",2952,"disgust",1,18
"1040",2963,"anger",1,18
"1041",2963,"fear",1,18
"1042",2963,"sadness",2,18
"1043",2966,"anger",1,18
"1044",2966,"fear",1,18
"1045",2966,"sadness",1,18
"1046",2966,"surprise",1,18
"1047",2974,"anticipation",1,19
"1048",2974,"joy",1,19
"1049",2974,"surprise",1,19
"1050",2974,"trust",1,19
"1051",2975,"trust",1,19
"1052",2990,"anger",1,19
"1053",2990,"disgust",1,19
"1054",2990,"fear",1,19
"1055",2990,"trust",1,19
"1056",2992,"trust",1,19
"1057",2995,"trust",1,19
"1058",2999,"anticipation",1,19
"1059",3000,"sadness",1,19
"1060",3010,"sadness",1,19
"1061",3014,"anger",1,19
"1062",3014,"trust",1,19
"1063",3017,"joy",1,19
"1064",3017,"surprise",1,19
"1065",3017,"trust",1,19
"1066",3019,"anger",1,19
"1067",3019,"disgust",1,19
"1068",3019,"fear",1,19
"1069",3019,"sadness",1,19
"1070",3022,"anticipation",1,19
"1071",3022,"sadness",1,19
"1072",3031,"sadness",1,19
"1073",3032,"fear",1,19
"1074",3032,"surprise",1,19
"1075",3033,"anticipation",1,19
"1076",3033,"joy",1,19
"1077",3033,"trust",1,19
"1078",3039,"sadness",1,19
"1079",3045,"fear",1,19
"1080",3045,"sadness",1,19
"1081",3048,"disgust",1,19
"1082",3048,"fear",1,19
"1083",3052,"anger",2,19
"1084",3052,"disgust",1,19
"1085",3052,"fear",2,19
"1086",3064,"disgust",1,19
"1087",3064,"sadness",1,19
"1088",3066,"fear",1,19
"1089",3070,"sadness",1,19
"1090",3072,"anger",1,19
"1091",3072,"fear",1,19
"1092",3072,"sadness",1,19
"1093",3074,"anticipation",1,19
"1094",3074,"joy",1,19
"1095",3074,"trust",1,19
"1096",3076,"joy",1,19
"1097",3076,"trust",1,19
"1098",3083,"anger",1,19
"1099",3083,"anticipation",1,19
"1100",3083,"joy",2,19
"1101",3083,"surprise",1,19
"1102",3083,"trust",1,19
"1103",3087,"fear",1,19
"1104",3090,"sadness",1,19
"1105",3091,"disgust",1,19
"1106",3094,"anger",1,19
"1107",3094,"fear",1,19
"1108",3094,"sadness",1,19
"1109",3094,"surprise",1,19
"1110",3099,"trust",1,19
"1111",3108,"surprise",1,19
"1112",3111,"joy",1,19
"1113",3111,"trust",1,19
"1114",3112,"surprise",1,19
"1115",3113,"anticipation",1,19
"1116",3113,"joy",1,19
"1117",3113,"surprise",1,19
"1118",3113,"trust",1,19
"1119",3124,"trust",1,19
"1120",3125,"trust",1,19
"1121",3132,"anger",1,19
"1122",3132,"sadness",1,19
"1123",3132,"trust",1,19
"1124",3137,"trust",1,20
"1125",3138,"anger",1,20
"1126",3138,"anticipation",1,20
"1127",3138,"sadness",1,20
"1128",3138,"trust",1,20
"1129",3140,"anticipation",1,20
"1130",3140,"fear",1,20
"1131",3141,"anticipation",1,20
"1132",3142,"anticipation",1,20
"1133",3143,"joy",1,20
"1134",3143,"trust",1,20
"1135",3150,"anticipation",1,20
"1136",3153,"anticipation",1,20
"1137",3154,"joy",1,20
"1138",3155,"joy",1,20
"1139",3156,"anticipation",1,20
"1140",3156,"fear",1,20
"1141",3156,"trust",1,20
"1142",3159,"anticipation",1,20
"1143",3163,"surprise",1,20
"1144",3168,"anticipation",1,20
"1145",3186,"fear",1,20
"1146",3196,"anger",1,20
"1147",3198,"fear",1,20
"1148",3198,"joy",1,20
"1149",3198,"surprise",1,20
"1150",3202,"surprise",1,20
"1151",3206,"sadness",1,20
"1152",3210,"joy",1,20
"1153",3210,"trust",1,20
"1154",3214,"surprise",1,20
"1155",3219,"anger",1,20
"1156",3219,"fear",1,20
"1157",3219,"sadness",1,20
"1158",3234,"trust",1,20
"1159",3242,"anger",1,20
"1160",3242,"disgust",1,20
"1161",3243,"anticipation",1,20
"1162",3243,"fear",1,20
"1163",3243,"joy",1,20
"1164",3243,"surprise",1,20
"1165",3243,"trust",1,20
"1166",3244,"surprise",1,20
"1167",3245,"disgust",1,20
"1168",3245,"fear",1,20
"1169",3245,"sadness",1,20
"1170",3246,"trust",1,20
"1171",3248,"anger",1,20
"1172",3248,"disgust",1,20
"1173",3248,"fear",1,20
"1174",3248,"sadness",1,20
"1175",3252,"anger",1,20
"1176",3252,"sadness",2,20
"1177",3252,"trust",1,20
"1178",3253,"sadness",1,20
"1179",3258,"anger",1,20
"1180",3259,"anger",1,20
"1181",3259,"disgust",1,20
"1182",3259,"fear",1,20
"1183",3259,"sadness",1,20
"1184",3260,"anger",1,20
"1185",3268,"anticipation",1,20
"1186",3268,"sadness",1,20
"1187",3273,"anticipation",1,20
"1188",3273,"fear",1,20
"1189",3273,"trust",1,20
"1190",3278,"anger",2,20
"1191",3278,"fear",2,20
"1192",3278,"surprise",2,20
"1193",3279,"anger",1,20
"1194",3279,"fear",1,20
"1195",3279,"surprise",1,20
"1196",3288,"fear",1,20
"1197",3289,"sadness",1,20
"1198",3290,"anger",1,20
"1199",3290,"fear",1,20
"1200",3290,"surprise",1,20
"1201",3295,"anger",1,20
"1202",3295,"fear",1,20
"1203",3296,"sadness",1,20
"1204",3298,"fear",1,20
"1205",3298,"trust",1,20
"1206",3307,"joy",1,21
"1207",3307,"surprise",1,21
"1208",3319,"trust",1,21
"1209",3324,"joy",1,21
"1210",3324,"trust",1,21
"1211",3350,"anger",1,21
"1212",3350,"disgust",1,21
"1213",3350,"fear",1,21
"1214",3350,"sadness",1,21
"1215",3356,"anger",1,21
"1216",3356,"anticipation",1,21
"1217",3356,"joy",1,21
"1218",3356,"surprise",1,21
"1219",3356,"trust",1,21
"1220",3357,"joy",1,21
"1221",3357,"trust",1,21
"1222",3363,"anticipation",1,21
"1223",3384,"anger",1,21
"1224",3385,"sadness",1,21
"1225",3394,"anger",1,21
"1226",3394,"fear",1,21
"1227",3394,"sadness",1,21
"1228",3394,"surprise",2,21
"1229",3395,"fear",1,21
"1230",3395,"sadness",1,21
"1231",3395,"trust",1,21
"1232",3407,"anger",1,21
"1233",3409,"anger",1,21
"1234",3409,"anticipation",1,21
"1235",3409,"fear",1,21
"1236",3409,"joy",1,21
"1237",3409,"trust",1,21
"1238",3412,"sadness",1,21
"1239",3416,"anger",2,21
"1240",3416,"fear",1,21
"1241",3416,"sadness",1,21
"1242",3417,"trust",1,21
"1243",3425,"trust",1,21
"1244",3427,"anger",1,21
"1245",3427,"fear",1,21
"1246",3427,"sadness",1,21
"1247",3432,"trust",1,21
"1248",3435,"trust",1,21
"1249",3437,"trust",1,21
"1250",3438,"anger",1,21
"1251",3438,"disgust",1,21
"1252",3438,"fear",2,21
"1253",3438,"sadness",1,21
"1254",3438,"trust",1,21
"1255",3439,"trust",1,21
"1256",3448,"trust",1,21
"1257",3452,"sadness",1,21
"1258",3454,"anger",1,21
"1259",3456,"anger",2,21
"1260",3456,"disgust",1,21
"1261",3456,"fear",2,21
"1262",3456,"sadness",2,21
"1263",3456,"surprise",1,21
"1264",3457,"anger",1,21
"1265",3457,"fear",1,21
"1266",3457,"trust",1,21
"1267",3458,"anger",1,21
"1268",3458,"sadness",1,21
"1269",3461,"trust",1,21
"1270",3468,"anger",1,22
"1271",3468,"sadness",1,22
"1272",3468,"trust",1,22
"1273",3481,"sadness",1,22
"1274",3481,"surprise",1,22
"1275",3483,"anger",2,22
"1276",3483,"fear",1,22
"1277",3485,"fear",1,22
"1278",3486,"anger",1,22
"1279",3486,"disgust",2,22
"1280",3486,"fear",1,22
"1281",3486,"sadness",1,22
"1282",3488,"sadness",1,22
"1283",3489,"anger",1,22
"1284",3489,"fear",1,22
"1285",3489,"surprise",1,22
"1286",3490,"sadness",1,22
"1287",3494,"anger",1,22
"1288",3494,"disgust",1,22
"1289",3495,"sadness",1,22
"1290",3497,"sadness",1,22
"1291",3503,"fear",1,22
"1292",3503,"surprise",1,22
"1293",3507,"sadness",1,22
"1294",3508,"sadness",1,22
"1295",3514,"sadness",1,22
"1296",3518,"anger",1,22
"1297",3518,"disgust",1,22
"1298",3519,"fear",1,22
"1299",3519,"surprise",1,22
"1300",3519,"trust",1,22
"1301",3520,"anticipation",1,22
"1302",3522,"anger",1,22
"1303",3522,"disgust",1,22
"1304",3524,"sadness",1,22
"1305",3525,"sadness",1,22
"1306",3528,"sadness",1,22
"1307",3531,"anger",1,22
"1308",3531,"fear",1,22
"1309",3533,"anger",1,22
"1310",3533,"fear",1,22
"1311",3535,"anger",1,22
"1312",3535,"fear",1,22
"1313",3535,"trust",1,22
"1314",3542,"anger",1,22
"1315",3542,"disgust",1,22
"1316",3542,"fear",1,22
"1317",3542,"sadness",2,22
"1318",3543,"anger",1,22
"1319",3543,"disgust",1,22
"1320",3543,"fear",1,22
"1321",3544,"anticipation",1,22
"1322",3545,"sadness",1,22
"1323",3547,"sadness",1,22
"1324",3554,"sadness",1,22
"1325",3565,"sadness",1,22
"1326",3569,"sadness",1,22
"1327",3574,"trust",1,22
"1328",3576,"trust",1,22
"1329",3578,"fear",1,22
"1330",3578,"surprise",1,22
"1331",3579,"anger",1,22
"1332",3580,"anger",1,22
"1333",3580,"anticipation",1,22
"1334",3582,"sadness",1,22
"1335",3592,"joy",1,22
"1336",3593,"trust",1,22
"1337",3594,"anticipation",1,22
"1338",3622,"sadness",1,22
"1339",3626,"anticipation",1,22
"1340",3626,"fear",1,22
"1341",3626,"joy",1,22
"1342",3626,"trust",1,22
"1343",3628,"sadness",1,22
"1344",3631,"sadness",1,23
"1345",3635,"surprise",1,23
"1346",3651,"sadness",1,23
"1347",3661,"anticipation",1,23
"1348",3666,"sadness",1,23
"1349",3668,"anticipation",1,23
"1350",3668,"trust",1,23
"1351",3669,"sadness",1,23
"1352",3673,"trust",1,23
"1353",3678,"anger",1,23
"1354",3678,"fear",1,23
"1355",3679,"anger",1,23
"1356",3681,"sadness",1,23
"1357",3683,"anger",1,23
"1358",3683,"anticipation",1,23
"1359",3683,"disgust",1,23
"1360",3683,"joy",1,23
"1361",3683,"surprise",1,23
"1362",3683,"trust",1,23
"1363",3692,"sadness",1,23
"1364",3696,"trust",1,23
"1365",3699,"anticipation",1,23
"1366",3699,"fear",1,23
"1367",3699,"joy",1,23
"1368",3699,"trust",1,23
"1369",3708,"trust",1,23
"1370",3709,"anger",1,23
"1371",3714,"trust",1,23
"1372",3716,"trust",1,23
"1373",3717,"sadness",1,23
"1374",3719,"sadness",1,23
"1375",3719,"trust",1,23
"1376",3721,"sadness",1,23
"1377",3722,"fear",1,23
"1378",3723,"fear",1,23
"1379",3724,"anticipation",1,23
"1380",3724,"joy",1,23
"1381",3728,"sadness",1,23
"1382",3735,"sadness",1,23
"1383",3736,"anger",1,23
"1384",3736,"disgust",1,23
"1385",3736,"fear",1,23
"1386",3736,"sadness",1,23
"1387",3753,"trust",1,23
"1388",3775,"anticipation",1,23
"1389",3775,"joy",1,23
"1390",3775,"trust",1,23
"1391",3777,"fear",1,23
"1392",3777,"surprise",1,23
"1393",3781,"sadness",1,23
"1394",3782,"fear",1,23
"1395",3785,"anticipation",1,23
"1396",3785,"joy",1,23
"1397",3799,"sadness",1,24
"1398",3803,"anger",1,24
"1399",3805,"anticipation",1,24
"1400",3805,"joy",1,24
"1401",3807,"sadness",1,24
"1402",3808,"sadness",1,24
"1403",3809,"surprise",1,24
"1404",3814,"surprise",1,24
"1405",3816,"sadness",1,24
"1406",3819,"anticipation",1,24
"1407",3819,"fear",1,24
"1408",3819,"trust",1,24
"1409",3823,"sadness",1,24
"1410",3831,"anger",1,24
"1411",3831,"fear",1,24
"1412",3831,"sadness",1,24
"1413",3832,"sadness",1,24
"1414",3842,"anger",1,24
"1415",3842,"fear",1,24
"1416",3851,"sadness",1,24
"1417",3852,"anger",1,24
"1418",3852,"fear",1,24
"1419",3852,"trust",1,24
"1420",3853,"trust",1,24
"1421",3855,"anger",1,24
"1422",3855,"fear",1,24
"1423",3855,"sadness",2,24
"1424",3855,"trust",1,24
"1425",3856,"anger",1,24
"1426",3856,"sadness",1,24
"1427",3857,"sadness",1,24
"1428",3858,"anticipation",1,24
"1429",3858,"joy",1,24
"1430",3858,"surprise",1,24
"1431",3858,"trust",1,24
"1432",3865,"anger",1,24
"1433",3865,"disgust",1,24
"1434",3865,"fear",1,24
"1435",3865,"sadness",1,24
"1436",3870,"anger",1,24
"1437",3870,"fear",1,24
"1438",3870,"surprise",1,24
"1439",3874,"surprise",1,24
"1440",3891,"anger",1,24
"1441",3891,"fear",1,24
"1442",3896,"anger",1,24
"1443",3896,"fear",1,24
"1444",3900,"anger",1,24
"1445",3900,"sadness",1,24
"1446",3902,"anger",1,24
"1447",3902,"disgust",1,24
"1448",3902,"fear",1,24
"1449",3902,"sadness",1,24
"1450",3905,"anger",1,24
"1451",3905,"disgust",1,24
"1452",3905,"fear",1,24
"1453",3905,"sadness",1,24
"1454",3910,"anger",2,24
"1455",3910,"disgust",2,24
"1456",3910,"sadness",2,24
"1457",3912,"anger",2,24
"1458",3912,"disgust",2,24
"1459",3912,"sadness",2,24
"1460",3918,"fear",1,24
"1461",3921,"anger",1,24
"1462",3921,"sadness",1,24
"1463",3923,"disgust",1,24
"1464",3927,"disgust",1,24
"1465",3947,"anger",1,24
"1466",3947,"fear",1,24
"1467",3947,"sadness",1,24
"1468",3951,"anger",1,24
"1469",3951,"fear",1,24
"1470",3951,"sadness",1,24
"1471",3955,"anger",1,24
"1472",3955,"disgust",1,24
"1473",3972,"sadness",1,25
"1474",3972,"surprise",1,25
"1475",3983,"anticipation",1,25
"1476",3983,"fear",2,25
"1477",3983,"joy",1,25
"1478",3983,"sadness",1,25
"1479",3983,"trust",1,25
"1480",3985,"anger",1,25
"1481",3985,"fear",1,25
"1482",3997,"trust",1,25
"1483",4000,"anticipation",1,25
"1484",4000,"joy",1,25
"1485",4000,"trust",2,25
"1486",4005,"anticipation",1,25
"1487",4005,"joy",1,25
"1488",4011,"surprise",1,25
"1489",4014,"anticipation",1,25
"1490",4014,"joy",1,25
"1491",4018,"anger",1,25
"1492",4018,"fear",1,25
"1493",4018,"sadness",1,25
"1494",4021,"anticipation",1,25
"1495",4021,"joy",1,25
"1496",4021,"trust",1,25
"1497",4025,"anger",1,25
"1498",4029,"anger",1,25
"1499",4029,"disgust",1,25
"1500",4035,"anger",1,25
"1501",4036,"anger",2,25
"1502",4039,"anger",1,25
"1503",4049,"anticipation",2,25
"1504",4049,"joy",1,25
"1505",4049,"trust",1,25
"1506",4051,"anticipation",1,25
"1507",4052,"anticipation",1,25
"1508",4059,"anger",1,25
"1509",4059,"sadness",1,25
"1510",4060,"joy",1,25
"1511",4060,"trust",1,25
"1512",4061,"anticipation",1,25
"1513",4061,"fear",1,25
"1514",4069,"anticipation",1,25
"1515",4069,"joy",1,25
"1516",4069,"surprise",1,25
"1517",4070,"anticipation",1,25
"1518",4070,"joy",1,25
"1519",4070,"surprise",1,25
"1520",4072,"surprise",1,25
"1521",4076,"surprise",1,25
"1522",4077,"fear",1,25
"1523",4086,"surprise",1,25
"1524",4103,"anticipation",1,25
"1525",4105,"anticipation",1,25
"1526",4109,"trust",1,25
"1527",4120,"anger",1,25
"1528",4120,"disgust",1,25
"1529",4120,"fear",1,25
"1530",4120,"sadness",1,25
"1531",4133,"anger",1,26
"1532",4133,"fear",1,26
"1533",4137,"anticipation",1,26
"1534",4137,"joy",1,26
"1535",4137,"trust",1,26
"1536",4145,"joy",1,26
"1537",4145,"trust",1,26
"1538",4153,"surprise",1,26
"1539",4168,"anticipation",1,26
"1540",4178,"anger",1,26
"1541",4178,"fear",1,26
"1542",4178,"surprise",1,26
"1543",4180,"anger",1,26
"1544",4180,"fear",1,26
"1545",4180,"sadness",1,26
"1546",4181,"anticipation",1,26
"1547",4181,"trust",1,26
"1548",4193,"anticipation",1,26
"1549",4193,"joy",1,26
"1550",4193,"trust",1,26
"1551",4204,"surprise",1,26
"1552",4205,"surprise",1,26
"1553",4209,"sadness",1,26
"1554",4217,"anger",1,26
"1555",4217,"disgust",2,26
"1556",4217,"fear",1,26
"1557",4217,"sadness",1,26
"1558",4221,"anger",1,26
"1559",4221,"anticipation",1,26
"1560",4221,"disgust",1,26
"1561",4221,"fear",1,26
"1562",4245,"anticipation",1,26
"1563",4251,"anticipation",1,26
"1564",4251,"trust",1,26
"1565",4256,"anticipation",1,26
"1566",4256,"trust",1,26
"1567",4266,"trust",1,26
"1568",4268,"trust",1,26
"1569",4269,"trust",1,26
"1570",4275,"anger",1,26
"1571",4275,"disgust",1,26
"1572",4297,"anger",1,27
"1573",4297,"anticipation",1,27
"1574",4297,"fear",1,27
"1575",4297,"joy",1,27
"1576",4297,"surprise",1,27
"1577",4308,"surprise",1,27
"1578",4319,"anticipation",1,27
"1579",4319,"fear",1,27
"1580",4319,"joy",1,27
"1581",4319,"surprise",1,27
"1582",4319,"trust",1,27
"1583",4341,"anticipation",1,27
"1584",4356,"fear",1,27
"1585",4356,"surprise",1,27
"1586",4367,"anger",1,27
"1587",4367,"disgust",1,27
"1588",4367,"fear",1,27
"1589",4367,"sadness",1,27
"1590",4382,"anger",1,27
"1591",4382,"disgust",1,27
"1592",4382,"fear",1,27
"1593",4399,"anger",1,27
"1594",4399,"fear",1,27
"1595",4399,"sadness",1,27
"1596",4402,"anger",1,27
"1597",4402,"anticipation",1,27
"1598",4402,"disgust",1,27
"1599",4402,"fear",1,27
"1600",4402,"sadness",1,27
"1601",4402,"surprise",1,27
"1602",4402,"trust",1,27
"1603",4429,"joy",1,27
"1604",4429,"trust",1,27
"1605",4432,"fear",1,27
"1606",4432,"trust",1,27
"1607",4434,"trust",1,27
"1608",4435,"anger",1,27
"1609",4435,"sadness",1,27
"1610",4438,"sadness",1,27
"1611",4472,"trust",1,28
"1612",4473,"anger",1,28
"1613",4473,"sadness",1,28
"1614",4475,"disgust",1,28
"1615",4475,"fear",1,28
"1616",4476,"anger",1,28
"1617",4476,"fear",1,28
"1618",4487,"anticipation",1,28
"1619",4487,"joy",2,28
"1620",4487,"surprise",1,28
"1621",4487,"trust",1,28
"1622",4490,"joy",1,28
"1623",4492,"anticipation",1,28
"1624",4495,"anticipation",1,28
"1625",4519,"anticipation",1,28
"1626",4519,"joy",1,28
"1627",4519,"trust",1,28
"1628",4520,"anticipation",1,28
"1629",4520,"disgust",1,28
"1630",4520,"joy",1,28
"1631",4520,"trust",1,28
"1632",4530,"anger",1,28
"1633",4530,"disgust",1,28
"1634",4530,"fear",1,28
"1635",4530,"sadness",1,28
"1636",4531,"joy",1,28
"1637",4538,"joy",1,28
"1638",4540,"joy",1,28
"1639",4542,"anticipation",1,28
"1640",4542,"joy",1,28
"1641",4542,"surprise",1,28
"1642",4554,"anticipation",1,28
"1643",4555,"fear",1,28
"1644",4567,"surprise",1,28
"1645",4581,"sadness",1,28
"1646",4584,"sadness",1,28
"1647",4593,"anticipation",1,28
"1648",4593,"fear",1,28
"1649",4593,"joy",1,28
"1650",4593,"trust",1,28
"1651",4601,"anger",1,28
"1652",4601,"anticipation",1,28
"1653",4601,"trust",1,28
"1654",4602,"joy",1,28
"1655",4602,"surprise",1,28
"1656",4605,"anger",1,28
"1657",4605,"fear",1,28
"1658",4605,"sadness",1,28
"1659",4606,"anticipation",1,28
"1660",4606,"fear",1,28
"1661",4606,"joy",1,28
"1662",4606,"trust",1,28
"1663",4609,"disgust",1,28
"1664",4618,"trust",1,28
"1665",4625,"anger",1,29
"1666",4625,"disgust",1,29
"1667",4627,"joy",1,29
"1668",4627,"trust",1,29
"1669",4628,"anger",1,29
"1670",4628,"fear",1,29
"1671",4628,"sadness",1,29
"1672",4630,"anger",1,29
"1673",4630,"fear",1,29
"1674",4630,"sadness",1,29
"1675",4634,"anger",1,29
"1676",4634,"fear",1,29
"1677",4642,"anticipation",1,29
"1678",4642,"joy",1,29
"1679",4642,"trust",1,29
"1680",4643,"anticipation",1,29
"1681",4643,"joy",1,29
"1682",4643,"trust",1,29
"1683",4663,"anticipation",1,29
"1684",4665,"sadness",1,29
"1685",4666,"sadness",1,29
"1686",4676,"anticipation",1,29
"1687",4680,"anger",1,29
"1688",4680,"sadness",1,29
"1689",4680,"trust",1,29
"1690",4681,"anger",1,29
"1691",4681,"sadness",1,29
"1692",4681,"surprise",1,29
"1693",4681,"trust",1,29
"1694",4682,"anger",1,29
"1695",4684,"anticipation",1,29
"1696",4684,"fear",1,29
"1697",4684,"joy",1,29
"1698",4684,"trust",1,29
"1699",4685,"anticipation",1,29
"1700",4686,"anger",1,29
"1701",4686,"fear",1,29
"1702",4686,"sadness",1,29
"1703",4686,"surprise",1,29
"1704",4686,"trust",1,29
"1705",4688,"trust",1,29
"1706",4689,"anger",1,29
"1707",4689,"fear",2,29
"1708",4689,"sadness",1,29
"1709",4689,"surprise",1,29
"1710",4690,"anger",1,29
"1711",4690,"fear",1,29
"1712",4691,"anger",1,29
"1713",4691,"sadness",1,29
"1714",4691,"trust",1,29
"1715",4694,"anger",1,29
"1716",4694,"sadness",1,29
"1717",4694,"trust",1,29
"1718",4696,"trust",1,29
"1719",4699,"anticipation",1,29
"1720",4713,"trust",1,29
"1721",4716,"anticipation",1,29
"1722",4716,"joy",1,29
"1723",4721,"joy",1,29
"1724",4721,"trust",1,29
"1725",4723,"anticipation",1,29
"1726",4723,"joy",1,29
"1727",4724,"trust",1,29
"1728",4725,"anticipation",1,29
"1729",4726,"sadness",2,29
"1730",4727,"trust",1,29
"1731",4729,"trust",1,29
"1732",4735,"trust",1,29
"1733",4736,"anger",1,29
"1734",4736,"fear",1,29
"1735",4739,"trust",1,29
"1736",4743,"anticipation",1,29
"1737",4743,"trust",1,29
"1738",4746,"anticipation",1,29
"1739",4746,"fear",2,29
"1740",4746,"sadness",1,29
"1741",4746,"trust",1,29
"1742",4747,"anger",1,29
"1743",4747,"anticipation",1,29
"1744",4748,"fear",1,29
"1745",4748,"trust",1,29
"1746",4760,"anticipation",1,29
"1747",4760,"joy",1,29
"1748",4760,"trust",1,29
"1749",4764,"anticipation",1,29
"1750",4764,"joy",1,29
"1751",4764,"trust",1,29
"1752",4769,"trust",1,29
"1753",4770,"trust",1,29
"1754",4774,"anger",1,29
"1755",4774,"fear",1,29
"1756",4776,"anticipation",1,29
"1757",4777,"trust",1,29
"1758",4785,"anger",1,30
"1759",4785,"fear",1,30
"1760",4786,"trust",1,30
"1761",4799,"anger",1,30
"1762",4799,"sadness",1,30
"1763",4799,"trust",1,30
"1764",4800,"anger",1,30
"1765",4800,"sadness",1,30
"1766",4800,"trust",1,30
"1767",4801,"anger",1,30
"1768",4801,"fear",1,30
"1769",4812,"anger",1,30
"1770",4812,"trust",1,30
"1771",4815,"anticipation",1,30
"1772",4815,"joy",1,30
"1773",4815,"trust",1,30
"1774",4820,"anticipation",1,30
"1775",4820,"fear",1,30
"1776",4820,"trust",1,30
"1777",4821,"anticipation",1,30
"1778",4821,"surprise",1,30
"1779",4824,"trust",1,30
"1780",4832,"anticipation",1,30
"1781",4832,"joy",1,30
"1782",4832,"trust",1,30
"1783",4839,"anger",1,30
"1784",4839,"fear",1,30
"1785",4846,"anger",1,30
"1786",4846,"fear",1,30
"1787",4857,"anger",1,30
"1788",4857,"disgust",1,30
"1789",4857,"fear",1,30
"1790",4857,"sadness",1,30
"1791",4859,"anticipation",1,30
"1792",4859,"joy",1,30
"1793",4859,"trust",1,30
"1794",4860,"joy",1,30
"1795",4860,"surprise",1,30
"1796",4860,"trust",1,30
"1797",4869,"anger",1,30
"1798",4869,"anticipation",1,30
"1799",4869,"joy",1,30
"1800",4869,"sadness",1,30
"1801",4869,"surprise",1,30
"1802",4869,"trust",1,30
"1803",4881,"trust",1,30
"1804",4887,"disgust",1,30
"1805",4897,"anticipation",1,30
"1806",4906,"anticipation",1,30
"1807",4906,"joy",1,30
"1808",4906,"surprise",1,30
"1809",4906,"trust",1,30
"1810",4911,"anticipation",2,30
"1811",4911,"joy",1,30
"1812",4911,"trust",1,30
"1813",4913,"anticipation",1,30
"1814",4926,"anticipation",1,30
"1815",4928,"anticipation",1,30
"1816",4928,"joy",1,30
"1817",4934,"joy",1,30
"1818",4934,"surprise",1,30
"1819",4934,"trust",1,30
"1820",4936,"anticipation",2,30
"1821",4936,"joy",1,30
"1822",4936,"surprise",1,30
