"","line","sentiment","n","paragraph"
"2127",3531,"trust",1,24
"2128",3538,"anger",1,24
"2129",3538,"anticipation",1,24
"2130",3538,"fear",1,24
"2131",3538,"joy",1,24
"2132",3538,"sadness",1,24
"2133",3538,"surprise",1,24
"2134",3538,"trust",2,24
"2135",3539,"sadness",1,24
"2136",3541,"sadness",1,24
"2137",3542,"sadness",1,24
"2138",3542,"trust",1,24
"2139",3550,"fear",1,24
"2140",3553,"trust",1,24
"2141",3554,"trust",1,24
"2142",3556,"anger",1,24
"2143",3556,"anticipation",1,24
"2144",3556,"fear",1,24
"2145",3561,"sadness",1,24
"2146",3563,"trust",1,24
"2147",3564,"anger",1,24
"2148",3564,"fear",1,24
"2149",3574,"anger",1,24
"2150",3574,"fear",1,24
"2151",3576,"disgust",1,24
"2152",3576,"trust",1,24
"2153",3579,"anticipation",1,24
"2154",3579,"fear",1,24
"2155",3579,"joy",1,24
"2156",3579,"surprise",1,24
"2157",3579,"trust",1,24
"2158",3589,"trust",1,24
"2159",3590,"anger",1,24
"2160",3590,"fear",1,24
"2161",3590,"trust",1,24
"2162",3597,"surprise",1,24
"2163",3601,"anger",1,25
"2164",3601,"anticipation",1,25
"2165",3601,"disgust",1,25
"2166",3601,"fear",1,25
"2167",3601,"joy",1,25
"2168",3601,"sadness",1,25
"2169",3601,"surprise",1,25
"2170",3601,"trust",1,25
"2171",3607,"anticipation",1,25
"2172",3607,"joy",1,25
"2173",3607,"surprise",1,25
"2174",3607,"trust",1,25
"2175",3608,"anger",2,25
"2176",3608,"disgust",2,25
"2177",3608,"fear",1,25
"2178",3608,"sadness",2,25
"2179",3614,"fear",1,25
"2180",3614,"trust",1,25
"2181",3622,"anger",1,25
"2182",3625,"anger",1,25
"2183",3625,"anticipation",1,25
"2184",3625,"fear",1,25
"2185",3630,"surprise",1,25
"2186",3633,"fear",1,25
"2187",3633,"sadness",2,25
"2188",3634,"disgust",1,25
"2189",3635,"fear",1,25
"2190",3636,"trust",1,25
"2191",3644,"trust",1,25
"2192",3649,"trust",1,25
"2193",3656,"sadness",1,25
"2194",3656,"surprise",1,25
"2195",3663,"trust",1,25
"2196",3669,"trust",1,25
