"","line","sentiment","n","paragraph"
"1354",1931,"fear",1,11
"1355",1938,"surprise",1,11
"1356",1945,"joy",1,11
"1357",1945,"surprise",1,11
"1358",1945,"trust",1,11
"1359",1951,"anger",1,11
"1360",1951,"sadness",1,11
"1361",1952,"fear",1,11
"1362",1954,"fear",1,11
"1363",1958,"anger",1,11
"1364",1958,"fear",1,11
"1365",1958,"sadness",1,11
"1366",1961,"anger",1,11
"1367",1961,"fear",1,11
"1368",1961,"sadness",1,11
"1369",1968,"anger",1,11
"1370",1968,"anticipation",1,11
"1371",1968,"disgust",1,11
"1372",1968,"fear",1,11
"1373",1968,"sadness",1,11
"1374",1969,"anger",1,11
"1375",1969,"fear",2,11
"1376",1969,"sadness",1,11
"1377",1972,"anticipation",1,11
"1378",1974,"anticipation",1,11
"1379",1974,"joy",1,11
"1380",1974,"trust",1,11
"1381",1980,"sadness",1,11
"1382",1982,"anticipation",1,11
"1383",1986,"anger",1,11
"1384",1986,"fear",1,11
"1385",1997,"anticipation",1,11
"1386",1997,"surprise",1,11
"1387",1997,"trust",1,11
"1388",1998,"anger",1,11
"1389",1998,"fear",1,11
"1390",1998,"sadness",1,11
"1391",2016,"joy",1,11
"1392",2016,"trust",1,11
"1393",2023,"trust",1,11
"1394",2024,"trust",1,11
"1395",2027,"trust",1,11
"1396",2028,"trust",1,11
"1397",2034,"anticipation",1,11
"1398",2034,"joy",1,11
"1399",2034,"surprise",1,11
"1400",2041,"trust",1,11
"1401",2043,"anticipation",1,11
"1402",2043,"trust",1,11
"1403",2047,"trust",2,11
"1404",2053,"trust",1,11
"1405",2054,"trust",1,11
"1406",2064,"anger",1,11
"1407",2064,"fear",1,11
"1408",2064,"sadness",1,11
"1409",2064,"surprise",1,11
"1410",2065,"disgust",1,11
"1411",2065,"fear",1,11
"1412",2070,"trust",1,11
"1413",2072,"trust",2,11
"1414",2075,"joy",1,11
"1415",2075,"surprise",1,11
"1416",2075,"trust",3,11
"1417",2082,"disgust",1,11
"1418",2082,"fear",1,11
"1419",2082,"sadness",1,11
"1420",2086,"trust",1,11
"1421",2095,"trust",1,12
"1422",2100,"anger",1,12
"1423",2100,"disgust",1,12
"1424",2100,"fear",1,12
"1425",2100,"sadness",2,12
"1426",2107,"disgust",1,12
"1427",2108,"trust",1,12
"1428",2110,"anger",2,12
"1429",2110,"anticipation",2,12
"1430",2110,"disgust",1,12
"1431",2110,"fear",1,12
"1432",2110,"sadness",1,12
"1433",2115,"trust",1,12
"1434",2117,"sadness",1,12
"1435",2117,"surprise",1,12
"1436",2120,"anticipation",2,12
"1437",2122,"disgust",1,12
"1438",2127,"sadness",1,12
"1439",2129,"anticipation",1,12
"1440",2129,"surprise",1,12
"1441",2129,"trust",1,12
"1442",2130,"anger",1,12
"1443",2130,"fear",1,12
"1444",2130,"sadness",1,12
"1445",2132,"anticipation",1,12
"1446",2132,"surprise",1,12
"1447",2132,"trust",1,12
"1448",2134,"anger",1,12
"1449",2134,"sadness",1,12
"1450",2134,"trust",1,12
"1451",2136,"anger",1,12
"1452",2136,"trust",1,12
"1453",2145,"anger",1,12
"1454",2145,"disgust",1,12
"1455",2145,"fear",1,12
"1456",2145,"sadness",1,12
"1457",2145,"surprise",1,12
"1458",2148,"anger",1,12
"1459",2148,"disgust",1,12
"1460",2148,"fear",1,12
"1461",2148,"sadness",1,12
"1462",2148,"surprise",1,12
"1463",2151,"anticipation",1,12
"1464",2156,"anger",1,12
"1465",2156,"disgust",1,12
"1466",2156,"fear",1,12
"1467",2156,"sadness",1,12
"1468",2159,"anger",1,12
"1469",2159,"disgust",2,12
"1470",2159,"fear",1,12
"1471",2163,"anger",1,12
"1472",2163,"disgust",1,12
"1473",2163,"fear",2,12
"1474",2163,"sadness",1,12
"1475",2166,"anger",1,12
"1476",2166,"fear",1,12
"1477",2166,"sadness",1,12
"1478",2166,"surprise",1,12
"1479",2167,"sadness",1,12
"1480",2167,"trust",1,12
"1481",2168,"anger",1,12
"1482",2168,"disgust",1,12
"1483",2168,"fear",1,12
"1484",2168,"sadness",1,12
"1485",2168,"surprise",1,12
"1486",2175,"fear",1,12
"1487",2175,"trust",1,12
"1488",2181,"anger",1,12
"1489",2181,"anticipation",1,12
"1490",2181,"fear",1,12
"1491",2181,"surprise",1,12
"1492",2182,"anger",1,12
"1493",2182,"disgust",1,12
"1494",2182,"sadness",1,12
"1495",2189,"anticipation",1,12
"1496",2189,"fear",1,12
"1497",2189,"joy",1,12
"1498",2189,"trust",1,12
"1499",2191,"trust",1,12
"1500",2194,"disgust",1,12
"1501",2194,"fear",1,12
"1502",2198,"joy",1,12
"1503",2198,"sadness",1,12
"1504",2198,"trust",1,12
"1505",2200,"anger",1,12
"1506",2200,"fear",1,12
"1507",2202,"fear",1,12
"1508",2203,"anticipation",1,12
"1509",2205,"trust",1,12
"1510",2206,"trust",1,12
"1511",2207,"trust",1,12
"1512",2210,"joy",1,12
"1513",2214,"sadness",1,12
"1514",2219,"anticipation",1,12
"1515",2223,"sadness",1,12
"1516",2224,"fear",1,12
"1517",2224,"sadness",1,12
"1518",2224,"trust",1,12
"1519",2230,"anger",1,12
"1520",2230,"fear",1,12
"1521",2230,"sadness",1,12
"1522",2232,"anger",1,12
"1523",2232,"disgust",1,12
"1524",2232,"fear",1,12
"1525",2232,"sadness",1,12
"1526",2238,"anticipation",1,12
"1527",2239,"anticipation",2,12
"1528",2239,"disgust",1,12
"1529",2239,"joy",1,12
"1530",2239,"sadness",1,12
"1531",2239,"surprise",2,12
"1532",2239,"trust",1,12
"1533",2240,"fear",1,12
"1534",2250,"anger",1,12
"1535",2250,"fear",1,12
"1536",2250,"trust",1,12
"1537",2251,"anger",2,12
"1538",2251,"fear",1,12
"1539",2251,"joy",1,12
"1540",2251,"sadness",1,12
"1541",2251,"trust",1,12
"1542",2252,"sadness",1,12
"1543",2253,"disgust",1,12
"1544",2253,"joy",1,12
"1545",2253,"trust",1,12
"1546",2254,"fear",1,12
"1547",2261,"anticipation",2,12
"1548",2261,"disgust",1,12
"1549",2261,"joy",2,12
"1550",2261,"surprise",1,12
"1551",2261,"trust",2,12
"1552",2271,"anticipation",1,12
"1553",2277,"anticipation",1,12
"1554",2277,"trust",1,12
"1555",2281,"trust",1,13
"1556",2283,"trust",1,13
"1557",2286,"anticipation",1,13
"1558",2286,"joy",1,13
"1559",2286,"surprise",2,13
"1560",2286,"trust",1,13
"1561",2287,"fear",1,13
"1562",2289,"anger",1,13
"1563",2289,"disgust",1,13
"1564",2289,"fear",1,13
"1565",2295,"fear",1,13
"1566",2295,"joy",1,13
"1567",2295,"surprise",1,13
"1568",2295,"trust",1,13
"1569",2299,"trust",1,13
"1570",2304,"fear",1,13
"1571",2308,"anger",1,13
"1572",2308,"fear",1,13
"1573",2308,"sadness",1,13
"1574",2309,"trust",1,13
"1575",2310,"sadness",1,13
"1576",2315,"anticipation",1,13
